step,Cov_batch_ik_10_emb
49,0.08162921667098999
99,0.14986547827720642
149,0.17393189668655396
199,0.172916978597641
249,0.15585216879844666
299,0.141377791762352
349,0.13909447193145752
399,0.1326572299003601
449,0.11194118857383728
499,0.11326548457145691
549,0.10730458796024323
599,0.10039149224758148
649,0.09552733600139618
699,0.08777864277362823
749,0.0817376971244812
799,0.07702360302209854
849,0.07519634068012238
899,0.07462704181671143
949,0.0704846978187561
999,0.0654054507613182
1049,0.06399959325790405
1099,0.0617283470928669
1149,0.05972792208194733
1199,0.05408354848623276
1249,0.052528612315654755
1299,0.05295836925506592
1349,0.047473691403865814
1399,0.04511624574661255
1449,0.041791222989559174
1499,0.039090849459171295
1549,0.03893526643514633
1599,0.037520814687013626
1649,0.037349820137023926
1699,0.03378976136445999
1749,0.031775929033756256
1799,0.030479298904538155
1849,0.02886153757572174
1899,0.028764110058546066
1949,0.026271788403391838
1999,0.024178415536880493
2049,0.0242956280708313
2099,0.022067412734031677
2149,0.021594449877738953
2199,0.01975218951702118
2249,0.01847325637936592
2299,0.01823875680565834
2349,0.01703944429755211
2399,0.016488268971443176
2449,0.01598067209124565
2499,0.014588463120162487
2549,0.014071586541831493
2599,0.014504184946417809
2649,0.013575343415141106
2699,0.012542594224214554
2749,0.01209983229637146
2799,0.011197112500667572
2849,0.011081865057349205
2899,0.010280715301632881
2949,0.010207198560237885
2999,0.00907959509640932
3049,0.008798306807875633
3099,0.00855821743607521
3149,0.007914864458143711
3199,0.00756887486204505
3249,0.00666356086730957
3299,0.006669654976576567
3349,0.006350649520754814
3399,0.006131078582257032
3449,0.0057351067662239075
3499,0.0054717836901545525
3549,0.0053603556007146835
3599,0.005074546672403812
3649,0.004710594192147255
3699,0.004612943157553673
3749,0.004289994947612286
3799,0.004287404008209705
3849,0.004136770032346249
3899,0.003918479196727276
3949,0.003642928320914507
3999,0.003458281047642231
4049,0.003552648238837719
4099,0.003166477894410491
4149,0.00294315698556602
4199,0.002905263565480709
4249,0.0027452711947262287
4299,0.002658561570569873
4349,0.002601148094981909
4399,0.0024379584938287735
4449,0.0022213684860616922
4499,0.0021379999816417694
4549,0.002088735345751047
4599,0.0019678825046867132
4649,0.0018805580912157893
4699,0.0018154655117541552
4749,0.0016906661912798882
4799,0.0016642764676362276
4849,0.001605224679224193
4899,0.0015203393995761871
4949,0.0014757572207599878
4999,0.0013984109973534942
5049,0.0012798240641131997
5099,0.0012897525448352098
5149,0.0012484287144616246
5199,0.0011358666233718395
5249,0.0011051309993490577
5299,0.0010716267861425877
5349,0.0010186366271227598
5399,0.0009824250591918826
5449,0.000943644205108285
5499,0.0009017144329845905
5549,0.0008786373073235154
5599,0.0008691241964697838
5649,0.0008071750635281205
5699,0.0007621513213962317
5749,0.0007299338467419147
5799,0.0007149348966777325
5849,0.0006777397356927395
5899,0.000647658365778625
5949,0.0006635520840063691
5999,0.0005946385208517313
6049,0.0005797332851216197
6099,0.0005816345801576972
6149,0.0005216323770582676
6199,0.0005417182110249996
6249,0.0004931142320856452
6299,0.0004930449067614973
6349,0.000446224061306566
6399,0.00044281291775405407
6449,0.0004202265408821404
6499,0.0004162861732766032
6549,0.0004108133143745363
6599,0.0003883155877701938
6649,0.000367236410966143
6699,0.00036599289160221815
6749,0.0003466745256446302
6799,0.00032202177681028843
6849,0.0003287867293693125
6899,0.00031191413290798664
6949,0.0003020108852069825
6999,0.00030135264387354255
7049,0.0002749216218944639
7099,0.0002759747439995408
7149,0.00026473961770534515
7199,0.0002561548608355224
7249,0.00024814531207084656
7299,0.00023594111553393304
7349,0.0002489230828359723
7399,0.00024041804135777056
7449,0.00021304553956724703
7499,0.00022034370340406895
7549,0.00020611460786312819
7599,0.0002012421900872141
7649,0.00019082087965216488
7699,0.00019773728854488581
7749,0.00018330683815293014
7799,0.00017767275858204812
7849,0.00017995631787925959
7899,0.00016552486340515316
7949,0.0001755786215653643
7999,0.00015803583664819598
8049,0.0001631247578188777
8099,0.00015504811017308384
8149,0.00015433167573064566
8199,0.00014052921324037015
8249,0.00014455770724453032
8299,0.00014167657354846597
8349,0.00013473992294166237
8399,0.00014000365626998246
8449,0.0001309990038862452
8499,0.00012597833119798452
8549,0.00012262478412594646
8599,0.00012176197196822613
8649,0.00011580401042010635
8699,0.00011628129868768156
8749,0.00011270032700849697
8799,0.00011330396228004247
8849,0.00010829158418346196
8899,0.00010733763338066638
8949,0.00010172311158385128
8999,0.00010271533392369747
9049,0.00010160275996895507
9099,9.681563096819445e-05
9149,9.921091259457171e-05
9199,9.43317572819069e-05
9249,9.433146624360234e-05
9299,9.196667087962851e-05
9349,8.967554458649829e-05
9399,8.520988922100514e-05
9449,8.22092333692126e-05
9499,8.112199429888278e-05
9549,8.424112456850708e-05
9599,8.177384734153748e-05
9649,7.781192834954709e-05
9699,7.850270776543766e-05
9749,7.60495022404939e-05
9799,7.69580656196922e-05
9849,7.387548976112157e-05
9899,7.201250991784036e-05
9949,7.142816320993006e-05
9999,6.977083103265613e-05
10049,7.012137211859226e-05
10099,6.562602357007563e-05
10149,6.718189979437739e-05
10199,6.474110705312341e-05
10249,6.560432666447014e-05
10299,6.339283572742715e-05
10349,6.312945333775133e-05
10399,6.20288192294538e-05
10449,6.0328566178213805e-05
10499,5.857893847860396e-05
10549,5.874618364032358e-05
10599,5.795154720544815e-05
10649,5.6969060096889734e-05
10699,5.828393477713689e-05
10749,5.756355312769301e-05
10799,5.538002369576134e-05
10849,5.472853808896616e-05
10899,5.405616684583947e-05
10949,4.99192246934399e-05
10999,5.362504452932626e-05
11049,4.906614776700735e-05
11099,5.08618431922514e-05
11149,4.762382013723254e-05
11199,4.9366644816473126e-05
11249,4.917705155094154e-05
11299,4.7938519855961204e-05
11349,4.662422725232318e-05
11399,4.929837450617924e-05
11449,4.5188749936642125e-05
11499,4.5687920646741986e-05
11549,4.461789649212733e-05
11599,4.709041604655795e-05
11649,4.433992216945626e-05
11699,4.381709004519507e-05
11749,4.400635225465521e-05
11799,4.3000713048968464e-05
11849,4.2609855881892145e-05
11899,4.174229616182856e-05
11949,4.046211688546464e-05
11999,4.301267472328618e-05
12049,4.13885063608177e-05
12099,4.021643690066412e-05
12149,4.203878779662773e-05
12199,4.147059007664211e-05
12249,3.91272442357149e-05
12299,3.916841160389595e-05
12349,3.989030665252358e-05
12399,3.7267971492838115e-05
12449,3.7836354749742895e-05
12499,3.766267764149234e-05
12549,3.623367956606671e-05
12599,3.671967351692729e-05
12649,3.4875309211201966e-05
12699,3.67387110600248e-05
12749,3.530669346218929e-05
12799,3.4953452995978296e-05
12849,3.4044598578475416e-05
12899,3.3548156352480873e-05
12949,3.4950040571857244e-05
12999,3.323866258142516e-05
13049,3.337594534968957e-05
13099,3.3129588700830936e-05
13149,3.434254540479742e-05
13199,3.291603206889704e-05
13249,3.2016687327995896e-05
13299,3.2581672712694854e-05
13349,3.192097210558131e-05
13399,3.090142126893625e-05
13449,3.082612602156587e-05
13499,3.2822004868648946e-05
13549,3.13178934447933e-05
13599,2.9801591153955087e-05
13649,3.100819594692439e-05
13699,2.987109292007517e-05
13749,2.8609163564397022e-05
13799,2.8811329684685916e-05
13849,2.9562690542661585e-05
13899,2.8762209694832563e-05
13949,2.8480921173468232e-05
13999,2.771744766505435e-05
14049,2.944702464446891e-05
14099,2.777921690721996e-05
14149,2.7752301321015693e-05
14199,2.692814450711012e-05
14249,2.6835148673853837e-05
14299,2.7494474124978296e-05
14349,2.7347239665687084e-05
14399,2.6944275305140764e-05
14449,2.616698657220695e-05
14499,2.578291969257407e-05
14549,2.53966536547523e-05
14599,2.6397161491331644e-05
14649,2.6510057068662718e-05
14699,2.5050663680303842e-05
14749,2.5503635697532445e-05
14799,2.5579891371307895e-05
14849,2.560557913966477e-05
14899,2.4462722649332136e-05
14949,2.4933504391810857e-05
14999,2.5280520276282914e-05
15049,2.4656728783156723e-05
15099,2.4616387236164883e-05
15149,2.3643251552130096e-05
15199,2.3959013560670428e-05
15249,2.4379090973525308e-05
15299,2.3404012608807534e-05
15349,2.3682765458943322e-05
15399,2.3403314116876572e-05
15449,2.3994176444830373e-05
15499,2.354739626753144e-05
15549,2.2978339984547347e-05
15599,2.2967735276324674e-05
15649,2.332656367798336e-05
15699,2.2774809622205794e-05
15749,2.3230806618812494e-05
15799,2.2223575797397643e-05
15849,2.145249891327694e-05
15899,2.2972295482759364e-05
15949,2.2298703697742894e-05
15999,2.2422995243687183e-05
16049,2.2257481759879738e-05
16099,2.175393092329614e-05
16149,2.1429799744510092e-05
16199,2.1488456695806235e-05
16249,2.1612871933029965e-05
16299,2.222174225607887e-05
16349,2.105186831613537e-05
16399,2.1063875465188175e-05
16449,2.1774330889456905e-05
16499,2.064350337604992e-05
16549,2.0673669496318325e-05
16599,2.077132012345828e-05
16649,2.1446776372613385e-05
16699,2.170316656702198e-05
16749,2.062813837255817e-05
16799,2.1358628146117553e-05
16849,2.1255735191516578e-05
16899,2.08321198442718e-05
16949,1.9755570974666625e-05
16999,2.046695226454176e-05
17049,2.0477582438616082e-05
17099,2.0463010514504276e-05
17149,2.0519997633527964e-05
17199,2.0172919903416187e-05
17249,2.0685138224507682e-05
17299,2.0191408111713827e-05
17349,1.955521474883426e-05
17399,1.9556453480618075e-05
17449,2.0357983885332942e-05
17499,2.002802284550853e-05
17549,2.0257353753549978e-05
17599,1.9505328964442015e-05
17649,1.952531783899758e-05
17699,1.967765092558693e-05
17749,1.9672139387694187e-05
17799,1.908269405248575e-05
17849,1.935325053636916e-05
17899,1.978948239411693e-05
17949,1.9844526832457632e-05
17999,1.9490238628350198e-05
18049,1.9068575056735426e-05
18099,1.948134377016686e-05
18149,1.932956547534559e-05
18199,2.0066991055500694e-05
18249,1.9169663573848084e-05
18299,1.9391922251088545e-05
18349,1.998651714529842e-05
18399,1.9688353859237395e-05
18449,1.911655635922216e-05
18499,1.877419708762318e-05
18549,1.9556890038074926e-05
18599,1.9494129446684383e-05
18649,1.9206789147574455e-05
18699,1.9883756976923905e-05
18749,1.914585300255567e-05
18799,1.8645192540134303e-05
18849,1.9032035197596997e-05
18899,1.936064836627338e-05
18949,1.914990207296796e-05
18999,1.885363963083364e-05
19049,1.922095543704927e-05
19099,1.9363425963092595e-05
19149,1.8814505892805755e-05
19199,1.928531492012553e-05
19249,1.980330125661567e-05
19299,1.9299503037473187e-05
19349,1.9322631487739272e-05
19399,1.9790597434621304e-05
19449,1.8969834854942746e-05
19499,1.8970720702782273e-05
