step,kNN_accuracy
1949,46.17538070678711
3899,53.22467803955078
5849,58.084190368652344
7799,61.7938232421875
9749,64.74352264404297
11699,67.04329681396484
13649,68.6831283569336
15599,71.0628890991211
17549,71.16288757324219
19499,71.5228500366211
