step,Cor_view_jk_10
49,0.39353233575820923
99,0.49785691499710083
149,0.44980520009994507
199,0.5264471769332886
249,0.5036402940750122
299,0.46433788537979126
349,0.47141391038894653
399,0.4632556438446045
449,0.47449830174446106
499,0.5672805309295654
549,0.469196081161499
599,0.4751284718513489
649,0.4567502737045288
699,0.473726749420166
749,0.431970477104187
799,0.5224471092224121
849,0.47201618552207947
899,0.47329920530319214
949,0.4971693158149719
999,0.5059610605239868
1049,0.49773168563842773
1099,0.49087804555892944
1149,0.44416970014572144
1199,0.5420863628387451
1249,0.4274435043334961
1299,0.503200888633728
1349,0.4542694091796875
1399,0.4868983030319214
1449,0.48596811294555664
1499,0.4688152074813843
1549,0.46026158332824707
1599,0.4772893786430359
1649,0.4759315252304077
1699,0.44661030173301697
1749,0.4923970103263855
1799,0.4864211678504944
1849,0.50958251953125
1899,0.4994945824146271
1949,0.5232395529747009
1999,0.51712965965271
2049,0.5075869560241699
2099,0.4883744716644287
2149,0.4214705228805542
2199,0.46882152557373047
2249,0.46844205260276794
2299,0.4758634567260742
2349,0.4843379259109497
2399,0.47423455119132996
2449,0.483590304851532
2499,0.4619752764701843
2549,0.560286283493042
2599,0.5115998983383179
2649,0.49199971556663513
2699,0.4240250587463379
2749,0.5017522573471069
2799,0.49546942114830017
2849,0.5178770422935486
2899,0.5012273788452148
2949,0.4593697786331177
2999,0.4997764229774475
3049,0.470737099647522
3099,0.48635154962539673
3149,0.5161823630332947
3199,0.4747278392314911
3249,0.5147724747657776
3299,0.4726312756538391
3349,0.4648125171661377
3399,0.4592098593711853
3449,0.5055460929870605
3499,0.47214430570602417
3549,0.4773731529712677
3599,0.4989258646965027
3649,0.46246886253356934
3699,0.4857405424118042
3749,0.4875056743621826
3799,0.4635744094848633
3849,0.4591265618801117
3899,0.45127102732658386
3949,0.4550896883010864
3999,0.4885396957397461
4049,0.4643687903881073
4099,0.4735757112503052
4149,0.46916383504867554
4199,0.5331456661224365
4249,0.45301198959350586
4299,0.4500841498374939
4349,0.45788487792015076
4399,0.41851669549942017
4449,0.481239914894104
4499,0.4962013363838196
4549,0.47179731726646423
4599,0.5172132849693298
4649,0.4611056447029114
4699,0.4980301856994629
4749,0.5107206106185913
4799,0.47035545110702515
4849,0.499661922454834
4899,0.44653967022895813
4949,0.47216764092445374
4999,0.5290191769599915
5049,0.4915783703327179
5099,0.4804210960865021
5149,0.5229648351669312
5199,0.4760904014110565
5249,0.4531565010547638
5299,0.5258330702781677
5349,0.4840296506881714
5399,0.46170446276664734
5449,0.47232505679130554
5499,0.5676281452178955
5549,0.43693220615386963
5599,0.46053874492645264
5649,0.4929623603820801
5699,0.48753830790519714
5749,0.43726009130477905
5799,0.4203561246395111
5849,0.4973490834236145
5899,0.4725484848022461
5949,0.5019930601119995
5999,0.45443421602249146
6049,0.4528460204601288
6099,0.4641246199607849
6149,0.4848620891571045
6199,0.5016878843307495
6249,0.5426331758499146
6299,0.5065243244171143
6349,0.4784427881240845
6399,0.5145748257637024
6449,0.4595153331756592
6499,0.46225863695144653
6549,0.5114477872848511
6599,0.47932735085487366
6649,0.5098915100097656
6699,0.4892270565032959
6749,0.5151450037956238
6799,0.46317607164382935
6849,0.5240924954414368
6899,0.526435375213623
6949,0.45147332549095154
6999,0.5021771192550659
7049,0.49174177646636963
7099,0.5319767594337463
7149,0.44077402353286743
7199,0.5211297869682312
7249,0.4912656843662262
7299,0.4592358469963074
7349,0.4868180751800537
7399,0.4668044447898865
7449,0.46575695276260376
7499,0.4839317798614502
7549,0.44228142499923706
7599,0.4690415859222412
7649,0.4840107560157776
7699,0.42312556505203247
7749,0.46943360567092896
7799,0.4779375493526459
7849,0.5439974069595337
7899,0.4886319041252136
7949,0.49669235944747925
7999,0.501873254776001
8049,0.5321202278137207
8099,0.44314974546432495
8149,0.5030876398086548
8199,0.4922254681587219
8249,0.46212100982666016
8299,0.46649909019470215
8349,0.45351117849349976
8399,0.5024318695068359
8449,0.46371281147003174
8499,0.4668140411376953
8549,0.45474064350128174
8599,0.44102105498313904
8649,0.466655969619751
8699,0.503402829170227
8749,0.44797104597091675
8799,0.4982319474220276
8849,0.46272680163383484
8899,0.4681331515312195
8949,0.4622114896774292
8999,0.4504716396331787
9049,0.45326489210128784
9099,0.4622454047203064
9149,0.4840695261955261
9199,0.48177841305732727
9249,0.4569990634918213
9299,0.4411722719669342
9349,0.4909389019012451
