step,Cor_feature_ij_10
17,0.9533631801605225
35,0.9316537976264954
53,0.9784483909606934
71,0.9529045224189758
89,0.9205582141876221
107,0.9256666898727417
125,0.9452258348464966
143,0.9334307312965393
161,0.9095261096954346
179,0.9161375761032104
197,0.9185313582420349
215,0.9240390658378601
233,0.9065405130386353
251,0.9235584735870361
269,0.9212832450866699
287,0.9014739990234375
305,0.9155652523040771
323,0.9020899534225464
341,0.9242010712623596
359,0.9286385774612427
377,0.9144496917724609
395,0.9178169369697571
413,0.9039729833602905
431,0.9271544218063354
449,0.9082165360450745
467,0.9017648696899414
485,0.9187332391738892
503,0.9147529602050781
521,0.9100875854492188
539,0.9032050967216492
557,0.8912237882614136
575,0.8975533246994019
593,0.9079166650772095
611,0.9204174280166626
629,0.9123631715774536
647,0.9106046557426453
665,0.9087550640106201
683,0.8943803310394287
701,0.9128944873809814
719,0.9080169200897217
737,0.880253791809082
755,0.8823204636573792
773,0.8940484523773193
791,0.899448037147522
809,0.9132354259490967
827,0.9041169881820679
845,0.9113297462463379
863,0.9147218465805054
881,0.9015306234359741
899,0.8907053470611572
917,0.897437572479248
935,0.9122716188430786
953,0.8847481608390808
971,0.891737699508667
989,0.8917927742004395
1007,0.8984273076057434
1025,0.876407265663147
1043,0.9216995239257812
1061,0.8910926580429077
1079,0.8909560441970825
1097,0.883578360080719
1115,0.8999986052513123
1133,0.9061812162399292
1151,0.9031351804733276
1169,0.8983001708984375
1187,0.9212977886199951
1205,0.900204062461853
1223,0.8950827121734619
1241,0.880124568939209
1259,0.891263484954834
1277,0.8792794942855835
1295,0.8775956630706787
1313,0.877244770526886
1331,0.8889873027801514
1349,0.8744930028915405
1367,0.9006972908973694
1385,0.8906099796295166
1403,0.8920643329620361
1421,0.8919146060943604
1439,0.8932671546936035
1457,0.8945050835609436
1475,0.8708783984184265
1493,0.8987267017364502
1511,0.8946719169616699
1529,0.8937681913375854
1547,0.8883826732635498
1565,0.8962020874023438
1583,0.8964238166809082
1601,0.8981446623802185
1619,0.8981741666793823
1637,0.8932230472564697
1655,0.9014932513237
1673,0.8915126919746399
1691,0.8838374614715576
1709,0.8829411268234253
1727,0.9009671807289124
1745,0.8871515989303589
1763,0.9109787344932556
1781,0.8964105844497681
1799,0.8945621252059937
1817,0.8786044120788574
1835,0.8950395584106445
1853,0.8956784605979919
1871,0.8887035846710205
1889,0.8931630849838257
1907,0.8825979232788086
1925,0.8890298008918762
1943,0.8851542472839355
1961,0.862138569355011
1979,0.886989951133728
1997,0.8703016042709351
2015,0.8682065010070801
2033,0.8735272288322449
2051,0.8624720573425293
2069,0.8804807662963867
2087,0.8770387768745422
2105,0.8701956272125244
2123,0.879395604133606
2141,0.8940010070800781
2159,0.8935274481773376
2177,0.8814204931259155
2195,0.8357895016670227
2213,0.8666597604751587
2231,0.8681468367576599
2249,0.8804082870483398
2267,0.8715921640396118
2285,0.8758736848831177
2303,0.8655499219894409
2321,0.8563770651817322
2339,0.8723210692405701
2357,0.8801083564758301
2375,0.8823462724685669
2393,0.8571009635925293
2411,0.869227945804596
2429,0.8714789152145386
2447,0.8579367995262146
2465,0.8603124618530273
2483,0.8702740669250488
2501,0.8612409234046936
2519,0.8715091943740845
2537,0.8480836153030396
2555,0.8682974576950073
2573,0.8861520290374756
2591,0.8417157530784607
2609,0.8738093376159668
2627,0.878572940826416
2645,0.8562071323394775
2663,0.8678250312805176
2681,0.857639491558075
2699,0.8688919544219971
2717,0.8683606386184692
2735,0.839807391166687
2753,0.8622845411300659
2771,0.8647869825363159
2789,0.8670772314071655
2807,0.8723143339157104
2825,0.8438062071800232
2843,0.8450829982757568
2861,0.8275175094604492
2879,0.8608442544937134
2897,0.8546117544174194
2915,0.8448441028594971
2933,0.8269017338752747
2951,0.8585783243179321
2969,0.8414573669433594
2987,0.8676693439483643
3005,0.8709971308708191
3023,0.853096604347229
3041,0.8587815165519714
3059,0.8642754554748535
3077,0.8524240255355835
3095,0.8531578779220581
3113,0.8383921384811401
3131,0.8783242702484131
3149,0.8384181261062622
3167,0.8389781713485718
3185,0.8750167489051819
3203,0.8346381187438965
3221,0.8644838333129883
3239,0.8495551347732544
3257,0.8554428815841675
3275,0.852981448173523
3293,0.8522398471832275
3311,0.8396158814430237
3329,0.8375104665756226
3347,0.8516727685928345
3365,0.8350656032562256
3383,0.8393226861953735
3401,0.8436295390129089
3419,0.8485076427459717
3437,0.8369343280792236
3455,0.8311671018600464
3473,0.8521852493286133
3491,0.8536702394485474
3509,0.8598172664642334
3527,0.8213658928871155
3545,0.8551081418991089
3563,0.8426831960678101
3581,0.847315788269043
3599,0.8367534875869751
3617,0.8451750874519348
3635,0.8325532674789429
3653,0.815159261226654
3671,0.8008937835693359
3689,0.8141466379165649
3707,0.8265939950942993
