step,kNN_accuracy
1949,27.60723876953125
3899,31.11688804626465
5849,38.22617721557617
7799,45.59543991088867
9749,49.56504440307617
11699,52.10478973388672
13649,53.70463180541992
15599,54.764522552490234
17549,55.384464263916016
19499,55.60443878173828
