step,kNN_accuracy
1949,27.347267150878906
3899,35.176483154296875
5849,37.31626892089844
7799,39.40605926513672
9749,40.74592590332031
11699,42.69573211669922
13649,43.705631256103516
15599,44.33556365966797
17549,45.16548156738281
19499,45.1154899597168
