step,Cor_view_jk_01
49,0.6771537065505981
99,0.6229057312011719
149,0.5475887060165405
199,0.5574131011962891
249,0.462814599275589
299,0.4191255271434784
349,0.5328929424285889
399,0.42205142974853516
449,0.6123642921447754
499,0.4172646999359131
549,0.6287167072296143
599,0.4553261995315552
649,0.5621026754379272
699,0.49637293815612793
749,0.48708271980285645
799,0.539068341255188
849,0.5650800466537476
899,0.46968773007392883
949,0.40780049562454224
999,0.45367109775543213
1049,0.39706987142562866
1099,0.4996415972709656
1149,0.5598440766334534
1199,0.5240683555603027
1249,0.4387991428375244
1299,0.6168944239616394
1349,0.5043435096740723
1399,0.4556970000267029
1449,0.5088077783584595
1499,0.4666699171066284
1549,0.49327051639556885
1599,0.411206990480423
1649,0.49605292081832886
1699,0.49264732003211975
1749,0.4681408405303955
1799,0.4612148106098175
1849,0.5619028806686401
1899,0.5967175364494324
1949,0.5290206074714661
1999,0.4409187436103821
2049,0.5152139663696289
2099,0.40121331810951233
2149,0.49258434772491455
2199,0.39799821376800537
2249,0.6343897581100464
2299,0.43736732006073
2349,0.5373011827468872
2399,0.4628642499446869
2449,0.5564708113670349
2499,0.41327255964279175
2549,0.569653332233429
2599,0.5539517998695374
2649,0.46343597769737244
2699,0.3941572308540344
2749,0.5190490484237671
2799,0.4878023862838745
2849,0.4621915817260742
2899,0.3240196108818054
2949,0.4979373812675476
2999,0.4752810001373291
3049,0.5214715600013733
3099,0.6777669191360474
3149,0.5026785731315613
3199,0.47551441192626953
3249,0.5349423289299011
3299,0.5046837329864502
3349,0.5230816602706909
3399,0.5625215768814087
3449,0.3886469602584839
3499,0.43998217582702637
3549,0.552379846572876
3599,0.569792628288269
3649,0.47420209646224976
3699,0.5384654998779297
3749,0.47327902913093567
3799,0.6051129102706909
3849,0.5259283781051636
3899,0.6095708012580872
3949,0.5174360275268555
3999,0.4827842712402344
4049,0.47099870443344116
4099,0.46124058961868286
4149,0.4450564384460449
4199,0.5952639579772949
4249,0.5366641283035278
4299,0.4758518636226654
4349,0.45479869842529297
4399,0.5010961294174194
4449,0.4403688907623291
4499,0.5510637760162354
4549,0.6464686393737793
4599,0.4406607449054718
4649,0.5099294781684875
4699,0.4362735450267792
4749,0.4716876745223999
4799,0.5353128910064697
4849,0.4994165599346161
4899,0.6164474487304688
4949,0.6307677626609802
4999,0.4814673662185669
5049,0.5145187377929688
5099,0.4519617259502411
5149,0.468255877494812
5199,0.4736891984939575
5249,0.4543597102165222
5299,0.503120481967926
5349,0.5546941161155701
5399,0.5431340932846069
5449,0.48232078552246094
5499,0.5996299982070923
5549,0.5831092596054077
5599,0.43104130029678345
5649,0.5644137263298035
5699,0.4319700300693512
5749,0.5134210586547852
5799,0.6036168932914734
5849,0.6203638911247253
5899,0.49243029952049255
5949,0.5421535968780518
5999,0.5428100824356079
6049,0.5628988742828369
6099,0.43131059408187866
6149,0.44393813610076904
6199,0.5374014973640442
6249,0.42898643016815186
6299,0.35589149594306946
6349,0.5180965662002563
6399,0.6220036745071411
6449,0.4514274299144745
6499,0.4389888048171997
6549,0.47940587997436523
6599,0.47577589750289917
6649,0.5618182420730591
6699,0.5201444029808044
6749,0.5410680770874023
6799,0.411709725856781
6849,0.5380269289016724
6899,0.4800058603286743
6949,0.5475340485572815
6999,0.48446038365364075
7049,0.5212568640708923
7099,0.4806478023529053
7149,0.48471760749816895
7199,0.4493103623390198
7249,0.5131869316101074
7299,0.5678969621658325
7349,0.5190829038619995
7399,0.47120532393455505
7449,0.545305609703064
7499,0.5729424953460693
7549,0.5396510362625122
7599,0.6485168933868408
7649,0.46418917179107666
7699,0.47409579157829285
7749,0.4312295913696289
7799,0.5597068071365356
7849,0.5452474355697632
7899,0.6110146641731262
7949,0.45156416296958923
7999,0.4761691391468048
8049,0.5248903036117554
8099,0.5836094617843628
8149,0.4740447998046875
8199,0.47949206829071045
8249,0.5742110013961792
8299,0.5309922695159912
8349,0.5254111289978027
8399,0.4646211862564087
8449,0.5632069110870361
8499,0.5155231356620789
8549,0.5136505365371704
8599,0.5167078971862793
8649,0.4478619396686554
8699,0.5387564301490784
8749,0.44478845596313477
8799,0.539444088935852
8849,0.39929938316345215
8899,0.40794065594673157
8949,0.5363821983337402
8999,0.4252578616142273
9049,0.4869599938392639
9099,0.4924325942993164
9149,0.5511165857315063
9199,0.3716198801994324
9249,0.533424973487854
9299,0.45003217458724976
9349,0.47549158334732056
9399,0.4774709939956665
9449,0.59340900182724
9499,0.44884318113327026
9549,0.36508652567863464
9599,0.45351362228393555
9649,0.5357298851013184
9699,0.5169296264648438
9749,0.3694819509983063
