step,Cor_batch_ik_01_emb
17,0.3061109185218811
35,0.49724701046943665
53,0.5608677268028259
71,0.5416940450668335
89,0.6008299589157104
107,0.611046552658081
125,0.5679970383644104
143,0.6275349259376526
161,0.63642817735672
179,0.6343113780021667
197,0.5807813405990601
215,0.6058401465415955
233,0.5335939526557922
251,0.5618029832839966
269,0.5845400094985962
287,0.4671339988708496
305,0.656973123550415
323,0.6529197692871094
341,0.7084468603134155
359,0.7352676391601562
377,0.6335844993591309
395,0.5944726467132568
413,0.6361751556396484
431,0.7066752314567566
449,0.7305618524551392
467,0.6574320197105408
485,0.7169640064239502
503,0.6697548627853394
521,0.6669087409973145
539,0.7052978277206421
557,0.7455980777740479
575,0.651549220085144
593,0.7210718989372253
611,0.7001954317092896
629,0.7326022386550903
647,0.7017192840576172
665,0.7384356260299683
683,0.7632148265838623
701,0.7194471955299377
719,0.6148736476898193
737,0.6290485858917236
755,0.624099850654602
773,0.7127060890197754
791,0.6740450859069824
809,0.738921582698822
827,0.7320327758789062
845,0.6637792587280273
863,0.6317211985588074
881,0.7038255929946899
899,0.7611966133117676
917,0.7421865463256836
935,0.6801939010620117
953,0.7213361263275146
971,0.71292644739151
989,0.6976631879806519
1007,0.741580069065094
1025,0.6939806342124939
1043,0.5919448733329773
1061,0.7032009363174438
1079,0.6587967276573181
1097,0.7059303522109985
1115,0.6939422488212585
1133,0.7490915060043335
1151,0.736697793006897
1169,0.7040113806724548
1187,0.7288942337036133
1205,0.7325863838195801
1223,0.7426588535308838
1241,0.7643728256225586
1259,0.6784619092941284
1277,0.7463799715042114
1295,0.6328862905502319
1313,0.7566619515419006
1331,0.7320609092712402
1349,0.7278257608413696
1367,0.7505738735198975
1385,0.7221775054931641
1403,0.7193417549133301
1421,0.7744425535202026
1439,0.7471846342086792
1457,0.759276270866394
1475,0.7491499185562134
1493,0.7391982078552246
1511,0.7106822729110718
1529,0.7900947332382202
1547,0.7612844705581665
1565,0.7598896026611328
1583,0.7309516668319702
1601,0.7018083930015564
