step,kNN_accuracy
974,54.35456466674805
1949,57.78422546386719
2924,56.74432373046875
3899,58.1641845703125
4874,58.794124603271484
5849,61.593841552734375
6824,62.953704833984375
7799,63.99360275268555
8774,64.67353057861328
9749,65.27346801757812
