step,Cor_view_jk_01
49,0.4618316888809204
99,0.51236891746521
149,0.5197486877441406
199,0.5156673192977905
249,0.463651567697525
299,0.47106242179870605
349,0.5568263530731201
399,0.4898742437362671
449,0.514889657497406
499,0.4968850016593933
549,0.4734029769897461
599,0.4716234803199768
649,0.46780043840408325
699,0.4857421815395355
749,0.4902743697166443
799,0.586201012134552
849,0.5185441970825195
899,0.515182375907898
949,0.5018459558486938
999,0.4807341694831848
1049,0.5054413080215454
1099,0.5118380784988403
1149,0.4827832281589508
1199,0.504442572593689
1249,0.550896406173706
1299,0.49073755741119385
1349,0.5129765272140503
1399,0.46651342511177063
1449,0.49960410594940186
1499,0.4778675436973572
1549,0.49343806505203247
1599,0.5158233642578125
1649,0.4726639986038208
1699,0.48884475231170654
1749,0.493937224149704
1799,0.442938894033432
1849,0.5308440923690796
1899,0.47786861658096313
1949,0.45844241976737976
1999,0.465034544467926
2049,0.5387606024742126
2099,0.5303005576133728
2149,0.5173819661140442
2199,0.5101844072341919
2249,0.5087907314300537
2299,0.5026683211326599
2349,0.475520521402359
2399,0.5307733416557312
2449,0.48021239042282104
2499,0.5248762369155884
2549,0.44466128945350647
2599,0.5446094274520874
2649,0.5462802648544312
2699,0.492511510848999
2749,0.5580249428749084
2799,0.4257394075393677
2849,0.5624164342880249
2899,0.49488216638565063
2949,0.49976861476898193
2999,0.4887968599796295
3049,0.5058380961418152
3099,0.46606022119522095
3149,0.5241589546203613
3199,0.5377161502838135
3249,0.49253320693969727
3299,0.4893379807472229
3349,0.4937344193458557
3399,0.5536910891532898
3449,0.5337464213371277
3499,0.4275013506412506
3549,0.5025187730789185
3599,0.47378045320510864
3649,0.4621066451072693
3699,0.5317514538764954
3749,0.4825499653816223
3799,0.4771924614906311
3849,0.4618767201900482
3899,0.51712566614151
3949,0.5814844369888306
3999,0.5474957227706909
4049,0.5009342432022095
4099,0.49749213457107544
4149,0.5164908170700073
4199,0.5049343109130859
4249,0.5094040632247925
4299,0.5382682085037231
4349,0.5092161297798157
4399,0.48169708251953125
4449,0.4884011745452881
4499,0.47385382652282715
4549,0.5665284395217896
4599,0.4833140969276428
4649,0.49130696058273315
4699,0.5147508978843689
4749,0.525974690914154
4799,0.5086190700531006
4849,0.4671972692012787
4899,0.4589521586894989
4949,0.48916152119636536
4999,0.4734327793121338
5049,0.49530377984046936
5099,0.43213602900505066
5149,0.49847203493118286
5199,0.4842555522918701
5249,0.4635162055492401
5299,0.4624713659286499
5349,0.4660695195198059
5399,0.4372828006744385
5449,0.4410646855831146
5499,0.45575737953186035
5549,0.48059624433517456
5599,0.45710957050323486
5649,0.4856792092323303
5699,0.4491930603981018
5749,0.5096572637557983
5799,0.465387761592865
5849,0.4897293150424957
5899,0.4837226867675781
5949,0.4729914963245392
5999,0.5387526750564575
6049,0.4546247720718384
6099,0.48509061336517334
6149,0.5070086717605591
6199,0.4898790121078491
6249,0.502312421798706
6299,0.46305224299430847
6349,0.5182894468307495
6399,0.5107244253158569
6449,0.511081337928772
6499,0.5036574006080627
6549,0.5750439167022705
6599,0.5015164613723755
6649,0.5039964914321899
6699,0.47945278882980347
6749,0.49315810203552246
6799,0.5270141959190369
6849,0.529729962348938
6899,0.45802009105682373
6949,0.5455514788627625
6999,0.4458644390106201
7049,0.43855100870132446
7099,0.40069037675857544
7149,0.4899364113807678
7199,0.4981812536716461
7249,0.5340374708175659
7299,0.45774489641189575
7349,0.5310961008071899
7399,0.4639699161052704
7449,0.5180389881134033
7499,0.5190898776054382
7549,0.5609434843063354
7599,0.48749715089797974
7649,0.525712251663208
7699,0.46487462520599365
7749,0.49210721254348755
7799,0.5722310543060303
7849,0.5277091264724731
7899,0.492245614528656
7949,0.4500046968460083
7999,0.527030348777771
8049,0.5246585607528687
8099,0.5310958623886108
8149,0.5287860631942749
8199,0.5296923518180847
8249,0.4866930842399597
8299,0.4708733856678009
8349,0.5129591226577759
8399,0.5202099084854126
8449,0.4676983058452606
8499,0.524407148361206
8549,0.4664454162120819
8599,0.5099459886550903
8649,0.490209698677063
8699,0.4798550307750702
8749,0.5315389633178711
8799,0.4874500334262848
8849,0.4994734525680542
8899,0.5295142531394958
8949,0.5471248626708984
8999,0.5261739492416382
9049,0.5975285768508911
9099,0.48142510652542114
9149,0.5701816082000732
9199,0.5334145426750183
9249,0.5621124505996704
9299,0.5208721160888672
9349,0.41255122423171997
9399,0.45928457379341125
9449,0.4520685076713562
9499,0.4850866198539734
9549,0.5239259004592896
9599,0.5461159348487854
9649,0.5179062485694885
9699,0.5561293959617615
9749,0.4556472897529602
