step,train_loss
49,12.705083847045898
99,11.553609848022461
149,11.236207962036133
199,10.749473571777344
249,10.415067672729492
299,10.373062133789062
349,10.2530517578125
399,9.87167739868164
449,9.841383934020996
499,9.852951049804688
549,9.493907928466797
599,9.40515422821045
649,9.394876480102539
699,9.502836227416992
749,9.17833423614502
799,9.344440460205078
849,9.649784088134766
899,9.235044479370117
949,9.433378219604492
999,9.31454086303711
1049,9.291241645812988
1099,8.894790649414062
1149,9.089180946350098
1199,9.54139232635498
1249,9.07233715057373
1299,9.134664535522461
1349,9.267972946166992
1399,9.197235107421875
1449,9.329778671264648
1499,8.876245498657227
1549,9.265949249267578
1599,8.855644226074219
1649,8.77369213104248
1699,8.9010009765625
1749,9.052841186523438
1799,9.096182823181152
1849,8.52741527557373
1899,8.955255508422852
1949,8.842195510864258
1999,8.806185722351074
2049,8.893030166625977
2099,8.692106246948242
2149,8.754583358764648
2199,8.672977447509766
2249,8.62779426574707
2299,8.888116836547852
2349,8.78485107421875
2399,8.38686752319336
2449,8.296834945678711
2499,8.462478637695312
2549,8.363285064697266
2599,8.276193618774414
2649,8.717835426330566
2699,8.661650657653809
2749,8.40639591217041
2799,8.27511215209961
2849,8.66446590423584
2899,8.857355117797852
2949,8.56155014038086
2999,8.440185546875
3049,8.464953422546387
3099,8.107315063476562
3149,8.130779266357422
3199,8.434621810913086
3249,8.606775283813477
3299,8.403078079223633
3349,8.299034118652344
3399,7.875242233276367
3449,8.161191940307617
3499,7.928029537200928
3549,8.265656471252441
3599,8.139581680297852
3649,8.028680801391602
3699,8.387428283691406
3749,8.151020050048828
3799,8.119725227355957
3849,8.06380844116211
3899,8.277181625366211
3949,8.059492111206055
3999,8.44413948059082
4049,8.350554466247559
4099,7.858298301696777
4149,8.073991775512695
4199,8.008485794067383
4249,8.277426719665527
4299,8.113740921020508
4349,7.871776580810547
4399,8.168905258178711
4449,7.917160511016846
4499,7.621055603027344
4549,7.9716362953186035
4599,7.616454124450684
4649,7.761878967285156
4699,7.801711082458496
4749,7.680312156677246
4799,7.478422164916992
4849,7.5822577476501465
4899,7.976103782653809
4949,7.342554092407227
4999,7.51652717590332
5049,7.743005752563477
5099,7.733186721801758
5149,7.744965076446533
5199,7.589498519897461
5249,7.437801361083984
5299,7.5492963790893555
5349,7.512126445770264
5399,7.446109771728516
5449,7.541966915130615
5499,7.449287414550781
5549,7.440215110778809
5599,7.792038917541504
5649,7.3758544921875
5699,7.244381904602051
5749,7.302435874938965
5799,7.290946960449219
5849,7.633893966674805
5899,7.401845932006836
5949,7.0774641036987305
5999,7.521916389465332
6049,7.478489875793457
6099,7.217043876647949
6149,7.6149396896362305
6199,7.292708396911621
6249,7.325693130493164
6299,7.551454067230225
6349,7.298361301422119
6399,7.373529434204102
6449,7.198617935180664
6499,7.236137390136719
6549,7.208311080932617
6599,7.524288177490234
6649,7.261911869049072
6699,6.986490249633789
6749,7.305469512939453
6799,7.246992588043213
6849,7.361641883850098
6899,7.034581661224365
6949,7.062405109405518
6999,6.896322250366211
7049,7.109999656677246
7099,6.825178623199463
7149,7.069709777832031
7199,6.842430591583252
7249,7.220729351043701
7299,7.167287826538086
7349,7.343457221984863
7399,6.992868423461914
7449,7.347020149230957
7499,7.026955604553223
7549,7.008456230163574
7599,6.874172687530518
7649,6.862321853637695
7699,6.796955585479736
7749,6.705312728881836
7799,6.876163482666016
7849,6.797598361968994
7899,7.153204917907715
7949,6.912435531616211
7999,6.734851360321045
8049,6.770347595214844
8099,6.698826789855957
8149,6.695374488830566
8199,6.845767021179199
8249,6.964716911315918
8299,6.7381510734558105
8349,6.6974196434021
8399,6.828711986541748
8449,6.692683696746826
8499,6.882731914520264
8549,6.99712610244751
8599,6.691532135009766
8649,6.9213032722473145
8699,6.835115432739258
8749,6.946435928344727
8799,6.409969329833984
8849,6.800758361816406
8899,6.584565162658691
8949,6.686493396759033
8999,6.770058631896973
9049,6.814465522766113
9099,6.829089164733887
9149,6.615240097045898
9199,6.669188499450684
9249,6.759672164916992
9299,6.734461784362793
9349,6.540358543395996
9399,6.616216659545898
9449,6.634573936462402
9499,6.786263942718506
9549,6.780300140380859
9599,6.51936149597168
9649,6.4826765060424805
9699,6.545947074890137
9749,6.635854721069336
