step,Cor_batch_ik_01
49,0.2829425036907196
99,0.31257492303848267
149,0.2884518802165985
199,0.3212072253227234
249,0.3288424611091614
299,0.32726866006851196
349,0.3179755210876465
399,0.3526752293109894
449,0.3615076541900635
499,0.3575339615345001
549,0.3709540069103241
599,0.3808508515357971
649,0.3764374852180481
699,0.36177560687065125
749,0.39467352628707886
799,0.37833866477012634
849,0.3548753261566162
899,0.38594794273376465
949,0.378221333026886
999,0.38944441080093384
1049,0.3854345381259918
1099,0.42734143137931824
1149,0.3905261158943176
1199,0.3542221486568451
1249,0.4077790379524231
1299,0.3992629945278168
1349,0.3779785633087158
1399,0.3913632035255432
1449,0.37403765320777893
1499,0.424032062292099
1549,0.391647607088089
1599,0.41280072927474976
1649,0.42593997716903687
1699,0.40757566690444946
1749,0.40328866243362427
1799,0.38803404569625854
1849,0.43807506561279297
1899,0.4031042754650116
1949,0.4152940511703491
1999,0.41896897554397583
2049,0.39749380946159363
2099,0.4273989796638489
2149,0.42459607124328613
2199,0.4375286102294922
2249,0.44501984119415283
2299,0.4159358739852905
2349,0.42459332942962646
2399,0.4542660713195801
2449,0.4671614170074463
2499,0.45011022686958313
2549,0.459261029958725
2599,0.47142189741134644
2649,0.4196500778198242
2699,0.41833871603012085
2749,0.4626516103744507
2799,0.46263545751571655
2849,0.43481266498565674
2899,0.3994686007499695
2949,0.43179672956466675
2999,0.45049911737442017
3049,0.4516904950141907
3099,0.48091059923171997
3149,0.4860331416130066
3199,0.45828577876091003
3249,0.4247957468032837
3299,0.4488716721534729
3349,0.4627895653247833
3399,0.5103944540023804
3449,0.4783353805541992
3499,0.5050119757652283
3549,0.4607830047607422
3599,0.47793757915496826
3649,0.4849161207675934
3699,0.4532985985279083
3749,0.46799391508102417
3799,0.4735602140426636
3849,0.4818376898765564
3899,0.4506412148475647
3949,0.48542189598083496
3999,0.44149845838546753
4049,0.44856616854667664
4099,0.5065643191337585
4149,0.47738176584243774
4199,0.48556429147720337
4249,0.4530043601989746
4299,0.4685099422931671
4349,0.4910599887371063
4399,0.4786716103553772
4449,0.5016188621520996
4499,0.5094919204711914
4549,0.4933769106864929
4599,0.52503901720047
4649,0.5069271326065063
4699,0.49878114461898804
4749,0.5188987255096436
4799,0.5259401202201843
4849,0.5160173177719116
4899,0.47199487686157227
4949,0.5389838218688965
4999,0.5249695777893066
5049,0.4987884759902954
5099,0.4973611831665039
5149,0.5068812370300293
5199,0.5132595300674438
5249,0.5388842225074768
5299,0.5205641388893127
5349,0.5190747976303101
5399,0.5306877493858337
5449,0.5221368074417114
5499,0.5205341577529907
5549,0.5229804515838623
5599,0.4957693815231323
5649,0.5270475149154663
5699,0.5431175827980042
5749,0.5478482246398926
5799,0.5385096073150635
5849,0.5109903812408447
5899,0.5349279642105103
5949,0.5570340752601624
5999,0.5124822854995728
6049,0.5259908437728882
6099,0.5457009673118591
6149,0.5048241019248962
6199,0.5330320000648499
6249,0.5344611406326294
6299,0.5140566229820251
6349,0.5387263298034668
6399,0.530802309513092
6449,0.5498321056365967
6499,0.5403152108192444
6549,0.541164755821228
6599,0.5158487558364868
6649,0.538597583770752
6699,0.5753192901611328
6749,0.5355138778686523
6799,0.5421810150146484
6849,0.5221519470214844
6899,0.5664592981338501
6949,0.5541791915893555
6999,0.5753865242004395
7049,0.557598352432251
7099,0.5811072587966919
7149,0.5515263080596924
7199,0.570285975933075
7249,0.541691780090332
7299,0.5425504446029663
7349,0.5266723036766052
7399,0.565761923789978
7449,0.5273920893669128
7499,0.5637930631637573
7549,0.5593955516815186
7599,0.5710121989250183
7649,0.5677210092544556
7699,0.5742946863174438
7749,0.5823769569396973
7799,0.5686841011047363
7849,0.5712200403213501
7899,0.5436328649520874
7949,0.5665513277053833
7999,0.5825095772743225
8049,0.5846632719039917
8099,0.5896235704421997
8149,0.5801171660423279
8199,0.5682416558265686
8249,0.5520715713500977
8299,0.5778765678405762
8349,0.5775967836380005
8399,0.5690445899963379
8449,0.58794105052948
8499,0.5664011240005493
8549,0.5513584613800049
8599,0.5885775089263916
8649,0.559965968132019
8699,0.5786330699920654
8749,0.5608881115913391
8799,0.6101042032241821
8849,0.5662848949432373
8899,0.5960135459899902
8949,0.5840995907783508
8999,0.5730382204055786
9049,0.5722163319587708
9099,0.5654622316360474
9149,0.5877422094345093
9199,0.5874396562576294
9249,0.5797214508056641
9299,0.5828379392623901
9349,0.5971876382827759
9399,0.5938003063201904
9449,0.5852694511413574
9499,0.5823003053665161
9549,0.5687837600708008
9599,0.5980510711669922
9649,0.6063799858093262
9699,0.5926839113235474
9749,0.5833231210708618
