step,kNN_accuracy
974,30.2669734954834
1949,35.396461486816406
2924,40.675933837890625
3899,47.58523941040039
4874,51.29486846923828
5849,54.56454086303711
6824,57.63423538208008
7799,59.80402374267578
8774,61.00389862060547
9749,61.66383743286133
