step,std_view
49,0.057640738785266876
99,0.10329978168010712
149,0.16037535667419434
199,0.17964643239974976
249,0.2032967209815979
299,0.25542062520980835
349,0.3102860450744629
399,0.31735652685165405
449,0.34614264965057373
499,0.3546985387802124
549,0.33540818095207214
599,0.3267642855644226
649,0.33105698227882385
699,0.30031248927116394
749,0.2936113476753235
799,0.27974921464920044
849,0.2566346526145935
899,0.23447197675704956
949,0.23023590445518494
999,0.21818265318870544
1049,0.22555381059646606
1099,0.19081801176071167
1149,0.18646559119224548
1199,0.18134742975234985
1249,0.16332776844501495
1299,0.16203996539115906
1349,0.15091340243816376
1399,0.1422349214553833
1449,0.1379297971725464
1499,0.131113201379776
1549,0.1280694603919983
1599,0.12738053500652313
1649,0.111602284014225
1699,0.11258269846439362
1749,0.102229043841362
1799,0.10266190767288208
1849,0.09978296607732773
1899,0.09470835328102112
1949,0.09649046510457993
1999,0.09112399816513062
2049,0.09379439055919647
2099,0.08640851080417633
2149,0.08306196331977844
2199,0.08215299248695374
2249,0.07742239534854889
2299,0.07598404586315155
2349,0.07432177662849426
2399,0.07347218692302704
2449,0.06782256066799164
2499,0.06814853101968765
2549,0.0679984912276268
2599,0.06831687688827515
2649,0.06798990815877914
2699,0.06517186760902405
2749,0.06594216823577881
2799,0.06697061657905579
2849,0.059248678386211395
2899,0.05869196727871895
2949,0.057825878262519836
2999,0.05681174248456955
3049,0.05595075339078903
3099,0.052970122545957565
3149,0.05253776162862778
3199,0.05064171552658081
3249,0.04895111918449402
3299,0.05019102245569229
3349,0.04970499128103256
3399,0.04613193869590759
3449,0.04651271924376488
3499,0.046832744032144547
3549,0.04481932893395424
3599,0.04609900712966919
3649,0.04539283365011215
3699,0.0443204864859581
3749,0.044796060770750046
3799,0.04197661578655243
3849,0.041195254772901535
3899,0.04174453765153885
3949,0.039301540702581406
3999,0.04114784300327301
4049,0.041264571249485016
4099,0.042642585933208466
4149,0.038579054176807404
4199,0.04068279638886452
4249,0.03899385780096054
4299,0.03878490626811981
4349,0.03861180692911148
4399,0.03924335539340973
4449,0.036810677498579025
4499,0.03419656679034233
4549,0.036042220890522
4599,0.03418639302253723
4649,0.034227404743433
4699,0.03270639479160309
4749,0.032854314893484116
4799,0.031774163246154785
4849,0.032962385565042496
4899,0.030632000416517258
4949,0.03214750438928604
4999,0.028988325968384743
5049,0.02951236069202423
5099,0.029617365449666977
5149,0.029740991070866585
5199,0.02878563478589058
5249,0.029079651460051537
5299,0.02831583470106125
5349,0.02740197628736496
5399,0.026906693354249
5449,0.02675720304250717
5499,0.025444360449910164
5549,0.026413660496473312
5599,0.02482801489531994
5649,0.025284115225076675
5699,0.025624092668294907
5749,0.027081411331892014
5799,0.024250909686088562
5849,0.022895317524671555
5899,0.0242922380566597
5949,0.023173123598098755
5999,0.02298532798886299
6049,0.022364575415849686
6099,0.02217363938689232
6149,0.022513292729854584
6199,0.02117350697517395
6249,0.02252776548266411
6299,0.020755615085363388
6349,0.020528312772512436
6399,0.0205196812748909
6449,0.020819343626499176
6499,0.019457459449768066
6549,0.019864998757839203
6599,0.019044317305088043
6649,0.019462890923023224
6699,0.01821788400411606
6749,0.019118625670671463
6799,0.01818075403571129
6849,0.017602581530809402
6899,0.017320971935987473
6949,0.01814117468893528
6999,0.016725245863199234
7049,0.0175001323223114
7099,0.015791207551956177
7149,0.016007762402296066
7199,0.01714247837662697
7249,0.01614878512918949
7299,0.015577256679534912
7349,0.014985178597271442
7399,0.014953510835766792
7449,0.015290485695004463
7499,0.014628038741648197
7549,0.01489285659044981
7599,0.014632632955908775
7649,0.014577943831682205
7699,0.014722626656293869
7749,0.014198068529367447
7799,0.013744564726948738
7849,0.013741722330451012
7899,0.013889240100979805
7949,0.013429082930088043
7999,0.01333564892411232
8049,0.013024546205997467
8099,0.013232523575425148
8149,0.01325910072773695
8199,0.013032597489655018
8249,0.013147931545972824
8299,0.012689398601651192
8349,0.01264338381588459
8399,0.012697569094598293
8449,0.012736002914607525
8499,0.012164929881691933
8549,0.011891796253621578
8599,0.01199293788522482
8649,0.012131760828197002
8699,0.012341154739260674
8749,0.011596787720918655
8799,0.01162459421902895
8849,0.011515271849930286
8899,0.011795666068792343
8949,0.011105889454483986
8999,0.011401123367249966
9049,0.01103757694363594
9099,0.01102118194103241
9149,0.010801011696457863
9199,0.011135013774037361
9249,0.011393167078495026
9299,0.011252932250499725
9349,0.011130405589938164
9399,0.010680231265723705
9449,0.010668381117284298
9499,0.01104799471795559
9549,0.011424815282225609
9599,0.010858758352696896
9649,0.011108752340078354
9699,0.010846832767128944
9749,0.011233201250433922
