step,Cov_batch_ik_00_emb
49,0.0900072529911995
99,0.14245916903018951
149,0.08550580590963364
199,0.11563323438167572
249,0.14358794689178467
299,0.12924940884113312
349,0.12902770936489105
399,0.1380365639925003
449,0.08720745891332626
499,0.0989539697766304
549,0.1086072102189064
599,0.08526244014501572
649,0.06760179251432419
699,0.07145542651414871
749,0.06427121162414551
799,0.06453783065080643
849,0.05740096792578697
899,0.05445546656847
949,0.05415591225028038
999,0.039195481687784195
1049,0.027475211769342422
1099,0.033308517187833786
1149,0.03653193637728691
1199,0.02738872542977333
1249,0.026264989748597145
1299,0.02387879230082035
1349,0.023033086210489273
1399,0.019192012026906013
1449,0.013984360732138157
1499,0.017001686617732048
1549,0.015198464505374432
1599,0.011952487751841545
1649,0.014258654788136482
1699,0.010716494172811508
1749,0.009412381798028946
1799,0.008059092797338963
1849,0.008038725703954697
1899,0.007478055078536272
1949,0.006505080498754978
1999,0.005891317501664162
2049,0.004726523999124765
2099,0.003957627806812525
2149,0.004103670362383127
2199,0.003680331399664283
2249,0.0029848217964172363
2299,0.0032856804318726063
2349,0.002720387652516365
2399,0.002634295029565692
2449,0.0024985477793961763
2499,0.002216740744188428
2549,0.002049945527687669
2599,0.001799101009964943
2649,0.0015201084315776825
2699,0.0013664680300280452
2749,0.0013922317884862423
2799,0.001065904856659472
2849,0.001119715627282858
2899,0.0009813952492550015
2949,0.0009053015382960439
2999,0.0008074815268628299
3049,0.0009354465873911977
3099,0.0008574014063924551
3149,0.000620379694737494
3199,0.0006759269163012505
3249,0.000549467047676444
3299,0.0005238823941908777
3349,0.00044740643352270126
3399,0.0004238579422235489
3449,0.00042679920443333685
3499,0.0003959961177315563
3549,0.00035541309625841677
3599,0.00031348346965387464
3649,0.000314647943014279
3699,0.00025524935335852206
3749,0.00023733239504508674
3799,0.00023422020603902638
3849,0.00022721932327840477
3899,0.00020343060896266252
3949,0.00019908329704776406
3999,0.00018216876196675003
4049,0.00017661349556874484
4099,0.0001451567659387365
4149,0.00014716033183503896
4199,0.00013756859698332846
4249,0.0001153886696556583
4299,0.0001264067686861381
4349,0.00011187126074219123
4399,9.865176980383694e-05
4449,9.41575926844962e-05
4499,0.00011100920528406277
4549,8.832804451230913e-05
4599,8.642728062113747e-05
4649,8.246435027103871e-05
4699,7.948169513838366e-05
4749,6.777016824344173e-05
4799,6.987600499996915e-05
4849,6.690688314847648e-05
4899,6.655690958723426e-05
4949,5.6094217143254355e-05
4999,5.6589160521980375e-05
5049,5.815258191432804e-05
5099,5.26826006534975e-05
5149,5.26531039213296e-05
5199,5.0712777010630816e-05
5249,4.627431553672068e-05
5299,4.3401199945947155e-05
5349,4.5202821638667956e-05
5399,3.9746017137076706e-05
5449,4.20480064349249e-05
5499,3.941832983400673e-05
5549,3.989202014054172e-05
5599,3.8357244193321094e-05
5649,3.6643483326770365e-05
5699,3.375511369085871e-05
5749,3.0707757105119526e-05
5799,3.254526745877229e-05
5849,3.523602936184034e-05
5899,3.1820422009332106e-05
5949,3.050863597309217e-05
5999,2.8677399313892238e-05
6049,3.0377985240193084e-05
6099,2.781488365144469e-05
6149,2.5616838684072718e-05
6199,2.7089283321402036e-05
6249,2.575835242168978e-05
6299,2.700174445635639e-05
6349,2.4981154638226144e-05
6399,2.3768001483404078e-05
6449,2.354533353354782e-05
6499,2.2745152818970382e-05
6549,2.2801325030741282e-05
6599,2.457107802911196e-05
6649,2.207807483500801e-05
6699,2.2768957933294587e-05
6749,2.1265823306748644e-05
6799,2.0962745111319236e-05
6849,2.2165844711707905e-05
6899,2.0684841729234904e-05
6949,1.9491728380671702e-05
6999,1.9255250663263723e-05
7049,2.0507168301264755e-05
7099,2.0521187252597883e-05
7149,1.9175409761373885e-05
7199,1.752016214595642e-05
7249,1.8160100808017887e-05
7299,1.798340781533625e-05
7349,1.802087172109168e-05
7399,1.792701550584752e-05
7449,1.7549004041939043e-05
7499,1.7598438716959208e-05
7549,1.749701186781749e-05
7599,1.686694122327026e-05
7649,1.6634887288091704e-05
7699,1.606744081072975e-05
7749,1.6857155060279183e-05
7799,1.683756272541359e-05
7849,1.547134706925135e-05
7899,1.5655565221095458e-05
7949,1.701265682640951e-05
7999,1.5369201719295233e-05
8049,1.530828740214929e-05
8099,1.4296753761300351e-05
8149,1.3337386917555705e-05
8199,1.4270081010181457e-05
8249,1.3796574421576224e-05
8299,1.521176363894483e-05
8349,1.4584174095944036e-05
8399,1.3923013284511399e-05
8449,1.4255710993893445e-05
8499,1.4063519301998895e-05
8549,1.4497575648420025e-05
8599,1.339102800557157e-05
8649,1.3091146684018895e-05
8699,1.3616659089166205e-05
8749,1.4180433936417103e-05
8799,1.3851669791620225e-05
8849,1.3786760064249393e-05
8899,1.3385389138420578e-05
8949,1.4205459592631087e-05
8999,1.351678747596452e-05
9049,1.3758771274297033e-05
9099,1.4475283023784868e-05
9149,1.3885235603083856e-05
9199,1.3379196388996206e-05
9249,1.2664061614486855e-05
9299,1.333233649347676e-05
9349,1.319874354521744e-05
9399,1.3406875041255262e-05
9449,1.3877713172405493e-05
9499,1.2873185369244311e-05
9549,1.352407707599923e-05
9599,1.3531247532228008e-05
9649,1.2718239304376766e-05
9699,1.441337099095108e-05
9749,1.2817872629966587e-05
