step,kNN_accuracy
1949,26.80731964111328
3899,28.427156448364258
5849,32.706729888916016
7799,39.146087646484375
9749,42.53574752807617
11699,44.27557373046875
13649,45.55544662475586
15599,46.18537902832031
17549,46.44535446166992
19499,46.44535446166992
