step,std_feature_emb
17,0.36765000224113464
35,0.4366694688796997
53,0.467842698097229
71,0.4908702075481415
89,0.5670287609100342
107,0.5842868089675903
125,0.5724825859069824
143,0.6125961542129517
161,0.6188450455665588
179,0.6732373237609863
197,0.6827614903450012
215,0.6824439764022827
233,0.6892744302749634
251,0.7232772707939148
269,0.6994907855987549
287,0.7179042100906372
305,0.7253655195236206
323,0.7296108603477478
341,0.7413206100463867
359,0.7626775503158569
377,0.7529378533363342
395,0.7684390544891357
413,0.7654061317443848
431,0.7565610408782959
449,0.7657527327537537
467,0.7702199220657349
485,0.7663871049880981
503,0.7783858776092529
521,0.7788745760917664
539,0.7865637540817261
557,0.785565197467804
575,0.7785361409187317
593,0.7824617624282837
611,0.7898128032684326
629,0.7880634069442749
647,0.779454231262207
665,0.7759127616882324
683,0.7668719291687012
701,0.7631933689117432
719,0.7572473287582397
737,0.7513434290885925
755,0.7451415061950684
773,0.7397788763046265
791,0.7346693277359009
809,0.7289142608642578
827,0.7265112996101379
845,0.7208266258239746
863,0.7136529684066772
881,0.7075538039207458
899,0.7066184878349304
917,0.7022994160652161
935,0.6944905519485474
953,0.6911225914955139
971,0.6864581108093262
989,0.6825701594352722
1007,0.6763541102409363
1025,0.6726322174072266
1043,0.6699060201644897
1061,0.6662802696228027
1079,0.6612867116928101
1097,0.6583449840545654
1115,0.6550618410110474
1133,0.6516451239585876
1151,0.6467804312705994
1169,0.6440172791481018
1187,0.6417258381843567
1205,0.6386348605155945
1223,0.6348906755447388
1241,0.631447434425354
1259,0.6261507868766785
1277,0.623880922794342
1295,0.6217724680900574
1313,0.6181418895721436
1331,0.6159918308258057
1349,0.6134471893310547
1367,0.6105701923370361
1385,0.6091657876968384
1403,0.605982780456543
1421,0.604047417640686
1439,0.6016503572463989
1457,0.598548412322998
1475,0.596696138381958
1493,0.5941956043243408
1511,0.5939598083496094
1529,0.5915941596031189
1547,0.588683009147644
1565,0.587342381477356
1583,0.5846409797668457
1601,0.5821727514266968
1619,0.5813690423965454
1637,0.5786107778549194
1655,0.5769184827804565
1673,0.5750892758369446
1691,0.5735998749732971
1709,0.5719594955444336
1727,0.5709763765335083
1745,0.5679372549057007
1763,0.5669188499450684
1781,0.5639520287513733
1799,0.5625536441802979
1817,0.5611670613288879
1835,0.559906542301178
1853,0.5584374666213989
1871,0.5568724274635315
1889,0.5560011863708496
1907,0.5545663833618164
1925,0.5539118647575378
1943,0.5509134531021118
1961,0.5502468347549438
1979,0.5484678149223328
1997,0.5463812947273254
2015,0.5440871715545654
2033,0.5454625487327576
2051,0.5423223376274109
2069,0.5429519414901733
2087,0.5411646366119385
2105,0.539287805557251
2123,0.5373454689979553
2141,0.5364780426025391
2159,0.5359448194503784
2177,0.5346165895462036
2195,0.5334118008613586
2213,0.5323701500892639
2231,0.531192421913147
2249,0.5310154557228088
2267,0.529383659362793
2285,0.5272904634475708
2303,0.5276908874511719
2321,0.5264123678207397
2339,0.5245429277420044
2357,0.523361325263977
2375,0.5229032039642334
2393,0.5225721597671509
2411,0.5215557813644409
2429,0.5205860733985901
2447,0.5212728381156921
2465,0.520122766494751
2483,0.5195085406303406
2501,0.519235372543335
2519,0.5182190537452698
2537,0.5171732306480408
2555,0.5158016681671143
2573,0.5153419971466064
2591,0.5140299797058105
2609,0.5130892992019653
2627,0.5115441083908081
2645,0.5108004212379456
2663,0.5095155239105225
2681,0.5105841159820557
2699,0.5074689984321594
2717,0.5085846781730652
2735,0.506212592124939
2753,0.5064122080802917
2771,0.5050849914550781
2789,0.5046945810317993
2807,0.502993106842041
2825,0.503666341304779
2843,0.5014860033988953
2861,0.5020461678504944
2879,0.5001593828201294
2897,0.49839481711387634
2915,0.4989461898803711
2933,0.4991682767868042
2951,0.49741044640541077
2969,0.49830690026283264
2987,0.4972209632396698
3005,0.4956166446208954
3023,0.49472329020500183
3041,0.4947192370891571
3059,0.4934149980545044
3077,0.49203920364379883
3095,0.49134889245033264
3113,0.49054980278015137
3131,0.49014729261398315
3149,0.48901957273483276
3167,0.4886503517627716
3185,0.4871964454650879
3203,0.4869568943977356
3221,0.4862826466560364
3239,0.4840075969696045
3257,0.4839533567428589
3275,0.48289135098457336
3293,0.4819793403148651
3311,0.4805411696434021
3329,0.4802370071411133
3347,0.4781237840652466
3365,0.4773173928260803
3383,0.4760291278362274
3401,0.4764942526817322
3419,0.4759436547756195
3437,0.47451314330101013
3455,0.47459280490875244
3473,0.47279447317123413
3491,0.47251397371292114
3509,0.47287318110466003
3527,0.47116655111312866
3545,0.4693300724029541
3563,0.4699150323867798
3581,0.46918362379074097
3599,0.46829211711883545
3617,0.46774256229400635
3635,0.46707311272621155
3653,0.4658191204071045
3671,0.46461427211761475
3689,0.46325013041496277
3707,0.4625419080257416
3725,0.4626351594924927
3743,0.4623646140098572
3761,0.46104732155799866
3779,0.46044084429740906
3797,0.4582671523094177
3815,0.45861268043518066
3833,0.45849525928497314
3851,0.4579964876174927
3869,0.45608919858932495
3887,0.4561379551887512
3905,0.4552671015262604
3923,0.4536932110786438
3941,0.453867644071579
3959,0.4524887800216675
3977,0.4523845911026001
3995,0.45119136571884155
4013,0.4513339698314667
4031,0.45071470737457275
