step,kNN_accuracy
1949,49.58504104614258
3899,55.254478454589844
5849,59.81401824951172
7799,63.64363479614258
9749,66.31336975097656
11699,68.42315673828125
13649,69.72303009033203
15599,70.9928970336914
17549,72.11278533935547
19499,72.50274658203125
