step,Cov_batch_ik_01
49,67878838272.0
99,52909510656.0
149,858989723648.0
199,158481137664.0
249,119118520320.0
299,51126001664.0
349,112712417280.0
399,80796958720.0
449,64135249920.0
499,41555546112.0
549,84612399104.0
599,59251220480.0
649,44728893440.0
699,23058968576.0
749,32136675328.0
799,12658829312.0
849,21329659904.0
899,6954761216.0
949,5843141632.0
999,2563666176.0
1049,2521401856.0
1099,3125890816.0
1149,1611283200.0
1199,908735872.0
1249,755355520.0
1299,374184768.0
1349,328959360.0
1399,251035392.0
1449,426237760.0
1499,177027296.0
1549,260829408.0
1599,96138336.0
1649,64019200.0
1699,45276180.0
1749,57035672.0
1799,37285108.0
1849,21578230.0
1899,15988368.0
1949,18839002.0
1999,15146268.0
2049,26926762.0
2099,12831748.0
2149,5724871.0
2199,7324976.0
2249,6216731.0
2299,3398026.5
2349,2080522.25
2399,3863648.0
2449,2173623.5
2499,3294568.5
2549,1120140.25
2599,1765694.75
2649,1355477.25
2699,735244.875
2749,1115438.25
2799,828295.4375
2849,739254.125
2899,937014.5
2949,543928.125
2999,391843.375
3049,248036.015625
3099,257493.09375
3149,472164.5625
3199,284961.28125
3249,184557.140625
3299,183564.96875
3349,182898.96875
3399,159954.125
3449,230930.890625
3499,91406.6953125
3549,140040.65625
3599,72473.8359375
3649,121772.8984375
3699,102166.515625
3749,106886.640625
3799,84559.7890625
3849,91296.546875
3899,47634.0
3949,62954.734375
3999,64065.0
4049,49557.796875
4099,57274.234375
4149,32142.04296875
4199,30516.078125
4249,33723.2890625
4299,31188.294921875
4349,30818.72265625
4399,28126.1171875
4449,24820.37109375
4499,21602.80859375
4549,20729.3046875
4599,17860.86328125
4649,15607.6318359375
4699,18104.2578125
4749,26262.0234375
4799,14460.541015625
4849,13796.6484375
4899,12597.255859375
4949,13077.5751953125
4999,11657.6337890625
5049,14062.232421875
5099,10700.2919921875
5149,13552.275390625
5199,10115.3857421875
5249,11491.5732421875
5299,9507.2744140625
5349,8908.544921875
5399,8098.6005859375
5449,9258.080078125
5499,7908.236328125
5549,6476.4560546875
5599,6993.71875
5649,6937.8876953125
5699,6431.67578125
5749,5976.4052734375
5799,5991.294921875
5849,5920.1572265625
5899,6086.29296875
5949,6254.4736328125
5999,5650.3583984375
6049,5712.6455078125
6099,5616.1650390625
6149,5693.583984375
6199,4595.5751953125
6249,5119.86474609375
6299,5481.9951171875
6349,4484.599609375
6399,4870.765625
6449,4526.38427734375
6499,4542.3583984375
6549,4571.35400390625
6599,3744.8935546875
6649,4169.2685546875
6699,4635.8935546875
6749,3904.243896484375
6799,4449.96484375
6849,3931.107421875
6899,4371.7919921875
6949,3812.4013671875
6999,3547.08935546875
7049,3993.4677734375
7099,3379.5625
7149,3070.59716796875
7199,3222.63232421875
7249,3186.19287109375
7299,3593.2216796875
7349,3117.575439453125
7399,3195.983642578125
7449,3150.9169921875
7499,2901.3271484375
7549,2804.9033203125
7599,2875.5224609375
7649,2900.97216796875
7699,3238.90625
7749,2906.125244140625
7799,2516.47900390625
7849,2977.7861328125
7899,2517.49853515625
7949,2725.007080078125
7999,2338.87890625
8049,2583.1142578125
8099,2525.561279296875
8149,2611.767578125
8199,2463.42626953125
8249,2298.41845703125
8299,2178.013671875
8349,2480.3017578125
8399,2430.348876953125
8449,2278.326171875
8499,1935.0526123046875
8549,2047.0213623046875
8599,2078.12158203125
8649,1956.05078125
8699,1972.0897216796875
8749,1791.688232421875
8799,1878.354736328125
8849,1682.599853515625
8899,1939.893798828125
8949,1803.458251953125
8999,1731.544677734375
9049,1789.48974609375
9099,2004.079833984375
9149,1651.34423828125
9199,1626.2333984375
9249,1780.445556640625
9299,1405.028564453125
9349,1584.9200439453125
9399,1636.420654296875
9449,1459.542236328125
9499,1620.4451904296875
9549,1476.098876953125
9599,1451.098388671875
9649,1441.483642578125
9699,1361.2830810546875
9749,1523.1685791015625
9799,1354.62744140625
9849,1152.414306640625
9899,1212.6822509765625
9949,1136.388671875
9999,1175.2071533203125
10049,1197.3485107421875
10099,1155.725830078125
10149,1225.7880859375
10199,1181.285888671875
10249,1097.41259765625
10299,1027.649658203125
10349,1031.91064453125
10399,957.36962890625
10449,1152.65283203125
10499,943.9061279296875
10549,998.7349853515625
10599,898.5025634765625
10649,903.794921875
10699,845.7144775390625
10749,781.272705078125
10799,981.3865966796875
10849,919.027587890625
10899,907.323974609375
10949,828.4490966796875
10999,885.3535766601562
11049,808.7591552734375
11099,794.7703247070312
11149,771.1168212890625
11199,781.19189453125
11249,738.477294921875
11299,771.5140380859375
11349,766.1231689453125
11399,695.9896240234375
11449,734.2208251953125
11499,661.4315795898438
11549,651.96435546875
11599,599.576416015625
11649,568.3214721679688
11699,564.2530517578125
11749,622.6502075195312
11799,641.29541015625
11849,529.8826904296875
11899,547.767333984375
11949,485.26251220703125
11999,554.7694091796875
12049,530.6102905273438
12099,608.1239013671875
12149,484.80718994140625
12199,501.23077392578125
12249,537.6259765625
12299,480.69842529296875
12349,473.2930603027344
12399,424.96099853515625
12449,466.88677978515625
12499,447.6258544921875
12549,436.54266357421875
12599,436.5726318359375
12649,372.06219482421875
12699,415.54241943359375
12749,394.80816650390625
12799,360.80767822265625
12849,365.5879821777344
12899,363.0281677246094
12949,354.2698059082031
12999,317.93310546875
13049,344.33111572265625
13099,317.9622802734375
13149,331.66058349609375
13199,312.502685546875
13249,329.561767578125
13299,298.7539367675781
13349,291.42236328125
13399,314.3990478515625
13449,289.95709228515625
13499,288.01470947265625
13549,267.66864013671875
13599,277.9445495605469
13649,272.27117919921875
13699,287.94537353515625
13749,244.38885498046875
13799,250.01795959472656
13849,235.07948303222656
13899,229.90719604492188
13949,192.21360778808594
13999,223.59803771972656
14049,224.03280639648438
14099,227.173583984375
14149,235.85104370117188
14199,209.68649291992188
14249,218.8995361328125
14299,211.85247802734375
14349,192.64080810546875
14399,175.3040008544922
14449,177.27713012695312
14499,180.65411376953125
14549,183.01068115234375
14599,165.51907348632812
14649,162.31085205078125
14699,177.4720458984375
14749,158.6072998046875
14799,169.33648681640625
14849,144.906982421875
14899,151.70074462890625
14949,152.11212158203125
14999,146.07931518554688
15049,145.67300415039062
15099,132.29684448242188
15149,144.40536499023438
15199,119.90208435058594
15249,128.3956756591797
15299,131.0462646484375
15349,126.65525817871094
15399,112.76293182373047
15449,122.25152587890625
15499,124.86575317382812
15549,123.26004028320312
15599,112.28732299804688
15649,129.42276000976562
15699,111.54093933105469
15749,111.701416015625
15799,107.47798156738281
15849,106.76559448242188
15899,105.33401489257812
15949,102.33821868896484
15999,102.78623962402344
16049,94.38543701171875
16099,96.21302795410156
16149,92.63265991210938
16199,94.21832275390625
16249,91.30233764648438
16299,91.38327026367188
16349,82.15457916259766
16399,85.07852172851562
16449,90.46102905273438
16499,89.17257690429688
16549,80.71430969238281
16599,87.75860595703125
16649,82.03974151611328
16699,84.968505859375
16749,78.8079833984375
16799,77.1102523803711
16849,78.83740234375
16899,83.51504516601562
16949,76.29019165039062
16999,70.26956939697266
17049,74.89102172851562
17099,76.39318084716797
17149,76.25543212890625
17199,70.44233703613281
17249,75.33889770507812
17299,72.36205291748047
17349,67.67689514160156
17399,66.32246398925781
17449,66.23628234863281
17499,66.46575927734375
17549,68.92376708984375
17599,67.87284088134766
17649,67.7070083618164
17699,62.57450485229492
17749,67.53805541992188
17799,71.97465515136719
17849,61.38731384277344
17899,63.60844421386719
17949,71.74880981445312
17999,66.69579315185547
18049,67.50749206542969
18099,55.3558235168457
18149,58.830413818359375
18199,61.69249725341797
