step,Cor_batch_ik_10
49,0.646470308303833
99,0.6276568174362183
149,0.6024734377861023
199,0.6036560535430908
249,0.5672099590301514
299,0.5443977117538452
349,0.4538862109184265
399,0.4311721622943878
449,0.4064880609512329
499,0.39957624673843384
549,0.404344767332077
599,0.3904602527618408
649,0.4164714813232422
699,0.3708205223083496
749,0.34889328479766846
799,0.3643442392349243
849,0.35454219579696655
899,0.33130037784576416
949,0.3106682598590851
999,0.2928301990032196
1049,0.2932332456111908
1099,0.288464218378067
1149,0.26479029655456543
1199,0.2426353096961975
1249,0.23499417304992676
1299,0.23477360606193542
1349,0.21718941628932953
1399,0.21563364565372467
1449,0.20193806290626526
1499,0.19779324531555176
1549,0.19143182039260864
1599,0.18718954920768738
1649,0.1840534210205078
1699,0.18203192949295044
1749,0.17971676588058472
1799,0.17487111687660217
1849,0.17253775894641876
1899,0.16587689518928528
1949,0.16496267914772034
1999,0.16350913047790527
2049,0.16269485652446747
2099,0.16194510459899902
2149,0.15503039956092834
2199,0.1544099748134613
2249,0.15176115930080414
2299,0.1491292119026184
2349,0.14738896489143372
2399,0.14579913020133972
2449,0.1452733278274536
2499,0.1427716314792633
2549,0.14347898960113525
2599,0.14411762356758118
2649,0.14035564661026
2699,0.14028768241405487
2749,0.1383189558982849
2799,0.13710945844650269
2849,0.13822652399539948
2899,0.13734063506126404
2949,0.1362592875957489
2999,0.13606050610542297
3049,0.1362730860710144
3099,0.13371357321739197
3149,0.13297101855278015
3199,0.1318511664867401
3249,0.1330755650997162
3299,0.13174542784690857
3349,0.1312379539012909
3399,0.13036797940731049
3449,0.13020896911621094
3499,0.13077183067798615
3549,0.1263923943042755
3599,0.12599806487560272
3649,0.12626349925994873
3699,0.12619125843048096
3749,0.12712593376636505
3799,0.1259855329990387
3849,0.12373466789722443
3899,0.12358573079109192
3949,0.1229698434472084
3999,0.12268619239330292
4049,0.1208537295460701
4099,0.12213006615638733
4149,0.12120574712753296
4199,0.11935557425022125
4249,0.120485320687294
4299,0.11952945590019226
4349,0.11730939149856567
4399,0.11675671488046646
4449,0.11814931035041809
4499,0.11645595729351044
4549,0.11547896265983582
4599,0.1176551803946495
4649,0.11597618460655212
4699,0.11359364539384842
4749,0.11645028740167618
4799,0.11342859268188477
4849,0.1127067431807518
4899,0.11417680978775024
4949,0.11334206163883209
4999,0.11381605267524719
5049,0.11328642070293427
5099,0.11184954643249512
5149,0.11222405731678009
5199,0.1115938127040863
5249,0.11296682059764862
5299,0.11094294488430023
5349,0.11228659749031067
5399,0.11048255115747452
5449,0.11068212985992432
5499,0.11258367449045181
5549,0.10931602120399475
5599,0.10880334675312042
5649,0.1108010783791542
5699,0.10922732949256897
5749,0.11108732968568802
5799,0.10883256793022156
5849,0.1094345897436142
5899,0.10841642320156097
5949,0.1083841323852539
5999,0.10725069046020508
6049,0.10803253203630447
6099,0.10735593736171722
6149,0.10797504335641861
6199,0.10796508938074112
6249,0.10772150754928589
6299,0.10782007873058319
6349,0.10755003988742828
6399,0.10790354013442993
6449,0.10493722558021545
6499,0.10484320670366287
6549,0.1059076115489006
6599,0.1060938686132431
6649,0.10552749037742615
6699,0.10453104227781296
6749,0.10581919550895691
6799,0.10664163529872894
6849,0.10402043908834457
6899,0.10511908680200577
6949,0.10438163578510284
6999,0.10588917136192322
7049,0.1034487709403038
7099,0.10302294790744781
7149,0.10384036600589752
7199,0.10407331585884094
7249,0.10329608619213104
7299,0.10583556443452835
7349,0.10330072045326233
7399,0.1032065749168396
7449,0.10212968289852142
7499,0.10239998996257782
7549,0.10226428508758545
7599,0.10332286357879639
7649,0.10338564217090607
7699,0.10201054811477661
7749,0.10257113724946976
7799,0.10112948715686798
7849,0.10173464566469193
7899,0.10146033018827438
7949,0.10056887567043304
7999,0.1021096259355545
8049,0.10162791609764099
8099,0.09986728429794312
8149,0.10066889971494675
8199,0.10191196203231812
8249,0.10131160914897919
8299,0.0998089462518692
8349,0.10045093297958374
8399,0.10039666295051575
8449,0.09902924299240112
8499,0.10014492273330688
8549,0.1002795398235321
8599,0.10038185119628906
8649,0.09956809133291245
