step,std_view
49,0.13502322137355804
99,0.11493046581745148
149,0.1076776385307312
199,0.10906977951526642
249,0.1127745732665062
299,0.11000046879053116
349,0.09793653339147568
399,0.10366710275411606
449,0.10388535261154175
499,0.10049015283584595
549,0.11110907793045044
599,0.10830219089984894
649,0.10443525016307831
699,0.09789033979177475
749,0.1197361946105957
799,0.1085924506187439
849,0.11086985468864441
899,0.10488048195838928
949,0.1083717793226242
999,0.11278663575649261
1049,0.1030588299036026
1099,0.11664105951786041
1149,0.11451393365859985
1199,0.11273512244224548
1249,0.10613083094358444
1299,0.11576223373413086
1349,0.10450029373168945
1399,0.10822570323944092
1449,0.1170555055141449
1499,0.10981190949678421
1549,0.11738578230142593
1599,0.11195773631334305
1649,0.12139908969402313
1699,0.11415556073188782
1749,0.11679693311452866
1799,0.11666212975978851
1849,0.11104379594326019
1899,0.11837334930896759
1949,0.11797934770584106
1999,0.12072686105966568
2049,0.1154211163520813
2099,0.12894444167613983
2149,0.11725431680679321
2199,0.12501245737075806
2249,0.12077994644641876
2299,0.12986744940280914
2349,0.1285652071237564
2399,0.11368527263402939
2449,0.11157305538654327
2499,0.12577946484088898
2549,0.1275813728570938
2599,0.12040239572525024
2649,0.12425334006547928
2699,0.12563329935073853
2749,0.12268078327178955
2799,0.11973585188388824
2849,0.12596061825752258
2899,0.13253775238990784
2949,0.12799660861492157
2999,0.12542977929115295
3049,0.1297118067741394
3099,0.1224837601184845
3149,0.12453281879425049
3199,0.12682706117630005
3249,0.1241125762462616
3299,0.13534879684448242
3349,0.13683342933654785
3399,0.13221882283687592
3449,0.13323131203651428
3499,0.13887986540794373
3549,0.14436106383800507
3599,0.13886651396751404
3649,0.1416190266609192
3699,0.14236675202846527
3749,0.14577659964561462
3799,0.15125557780265808
3849,0.1483791470527649
3899,0.14715299010276794
3949,0.15724478662014008
3999,0.1610582321882248
4049,0.15615907311439514
4099,0.15140444040298462
4149,0.16313712298870087
4199,0.1630156934261322
4249,0.16251008212566376
4299,0.16786335408687592
4349,0.15866822004318237
4399,0.1756206452846527
4449,0.1760290265083313
4499,0.16628298163414001
4549,0.17578808963298798
4599,0.17880326509475708
4649,0.18622618913650513
4699,0.17701968550682068
4749,0.17837050557136536
4799,0.16636410355567932
4849,0.195552796125412
4899,0.19669580459594727
4949,0.19193962216377258
