step,std_view
49,803.1190795898438
99,672.8152465820312
149,561.55859375
199,446.586669921875
249,354.49273681640625
299,362.3503112792969
349,326.59954833984375
399,312.3685302734375
449,292.76568603515625
499,250.29595947265625
549,243.4580535888672
599,244.3704833984375
649,231.8582305908203
699,206.22775268554688
749,171.20416259765625
799,152.56239318847656
849,148.04156494140625
899,127.75428771972656
949,122.41461181640625
999,118.85045623779297
1049,111.88078308105469
1099,98.10163879394531
1149,96.12074279785156
1199,85.8226089477539
1249,76.11119079589844
1299,68.25703430175781
1349,57.95348358154297
1399,52.725223541259766
1449,47.21391296386719
1499,42.5166130065918
1549,38.895751953125
1599,35.903072357177734
1649,33.29078674316406
1699,30.100608825683594
1749,25.547481536865234
1799,22.677230834960938
1849,20.85638999938965
1899,19.714292526245117
1949,18.066204071044922
1999,16.648250579833984
2049,15.213858604431152
2099,14.315446853637695
2149,13.189510345458984
2199,11.940505027770996
2249,11.265198707580566
2299,10.017841339111328
2349,9.157748222351074
2399,8.514758110046387
2449,7.843027114868164
2499,7.072197437286377
2549,6.736504554748535
2599,6.135809898376465
2649,5.6169753074646
2699,5.329487323760986
2749,5.117016792297363
2799,4.726397514343262
2849,4.4490156173706055
2899,4.334204196929932
2949,4.044592380523682
2999,3.994894504547119
3049,3.8711884021759033
3099,3.80397891998291
3149,3.656158685684204
3199,3.537341594696045
3249,3.492643356323242
3299,3.3952746391296387
3349,3.2150936126708984
3399,3.1526362895965576
3449,3.1208395957946777
3499,3.0009517669677734
3549,2.9542911052703857
3599,2.8713743686676025
3649,2.8260560035705566
3699,2.7825725078582764
3749,2.7195401191711426
3799,2.6756114959716797
3849,2.7057178020477295
3899,2.6324803829193115
3949,2.5551376342773438
3999,2.4876296520233154
4049,2.48284912109375
4099,2.4591612815856934
4149,2.4160614013671875
4199,2.3747754096984863
4249,2.333621025085449
4299,2.3172683715820312
4349,2.250272750854492
4399,2.2212517261505127
4449,2.2215452194213867
4499,2.140690326690674
4549,2.1371588706970215
4599,2.035398244857788
4649,1.9966531991958618
4699,1.9408766031265259
4749,1.977906346321106
4799,1.9501008987426758
4849,1.9522004127502441
4899,1.9310604333877563
4949,1.8887443542480469
4999,1.926220417022705
5049,1.8456629514694214
5099,1.799593448638916
5149,1.8130247592926025
5199,1.7769529819488525
5249,1.7947593927383423
5299,1.746707558631897
5349,1.7151358127593994
5399,1.6915009021759033
5449,1.6646852493286133
5499,1.5959454774856567
5549,1.6352444887161255
5599,1.624934434890747
5649,1.5796196460723877
5699,1.5814117193222046
5749,1.5510667562484741
5799,1.5447134971618652
5849,1.5059809684753418
5899,1.4865868091583252
5949,1.4683644771575928
5999,1.4409089088439941
6049,1.4727964401245117
6099,1.4245915412902832
6149,1.4232661724090576
6199,1.372865915298462
6249,1.3939344882965088
6299,1.319021463394165
6349,1.337937593460083
6399,1.3371331691741943
6449,1.3161985874176025
6499,1.3057527542114258
6549,1.3133442401885986
6599,1.2610758543014526
6649,1.262199878692627
6699,1.2337851524353027
6749,1.2358293533325195
6799,1.2448819875717163
6849,1.174025058746338
6899,1.196785569190979
6949,1.1896278858184814
6999,1.1506662368774414
7049,1.133814811706543
7099,1.1519136428833008
7149,1.1308671236038208
7199,1.1387200355529785
7249,1.115704894065857
7299,1.1165739297866821
7349,1.0741379261016846
7399,1.0961371660232544
7449,1.0951180458068848
7499,1.086741328239441
7549,1.077613353729248
7599,1.0696158409118652
7649,1.0780668258666992
7699,1.0514582395553589
7749,1.0317237377166748
7799,1.0111230611801147
7849,1.0154047012329102
7899,1.0075597763061523
7949,1.0066488981246948
7999,0.987817108631134
8049,1.0028197765350342
8099,0.9785445928573608
8149,0.9897211790084839
8199,0.9722943902015686
8249,0.9579519033432007
8299,0.9633042216300964
8349,0.9659518003463745
8399,0.9674518704414368
8449,0.9757662415504456
8499,0.9586441516876221
8549,0.9467909336090088
8599,0.9292347431182861
8649,0.947455883026123
8699,0.9317245483398438
8749,0.9501395225524902
8799,0.9389010667800903
8849,0.9266616106033325
8899,0.9362385272979736
8949,0.931516170501709
8999,0.9219077825546265
9049,0.945159375667572
9099,0.9000371098518372
9149,0.9115844368934631
9199,0.9248952865600586
9249,0.8989073038101196
9299,0.9118951559066772
9349,0.9046977758407593
9399,0.9081422686576843
9449,0.9299167394638062
9499,0.9219558238983154
9549,0.9202791452407837
9599,0.898544192314148
9649,0.8946980237960815
9699,0.914474368095398
9749,0.9131293296813965
