step,kNN_accuracy
974,25.81741714477539
1949,28.81711769104004
2924,30.56694221496582
3899,37.416259765625
4874,45.64543533325195
5849,50.48495101928711
6824,54.40455627441406
7799,56.49435043334961
8774,57.81421661376953
9749,57.654232025146484
