step,time_log
49,0.01699995994567871
99,0.021000146865844727
149,0.016999483108520508
199,0.026999711990356445
249,0.016000032424926758
299,0.019999980926513672
349,0.01900005340576172
399,0.02899932861328125
449,0.03500008583068848
499,0.017000198364257812
549,0.02500009536743164
599,0.0279998779296875
649,0.03500008583068848
699,0.018000125885009766
749,0.03999972343444824
799,0.017000198364257812
849,0.015999794006347656
899,0.023999929428100586
949,0.018999814987182617
999,0.017999887466430664
1049,0.02200007438659668
1099,0.0280001163482666
1149,0.021999835968017578
1199,0.025999784469604492
1249,0.024000167846679688
1299,0.02500009536743164
1349,0.02200007438659668
1399,0.03299975395202637
1449,0.01699995994567871
1499,0.018000364303588867
1549,0.045999765396118164
1599,0.03400087356567383
1649,0.037000179290771484
1699,0.026000261306762695
1749,0.023000478744506836
1799,0.02499985694885254
1849,0.0279998779296875
1899,0.015999794006347656
1949,0.01900005340576172
1999,0.020999908447265625
2049,0.017000198364257812
2099,0.018000125885009766
2149,0.03899979591369629
2199,0.017000436782836914
2249,0.016999483108520508
2299,0.0429997444152832
2349,0.01699995994567871
2399,0.0280001163482666
2449,0.018999814987182617
2499,0.031000375747680664
2549,0.029999971389770508
2599,0.01900005340576172
2649,0.01699995994567871
2699,0.020999908447265625
2749,0.017999887466430664
2799,0.029999732971191406
2849,0.026000022888183594
2899,0.01699995994567871
2949,0.015999555587768555
2999,0.01900005340576172
3049,0.039999961853027344
3099,0.01699995994567871
3149,0.02700042724609375
3199,0.018000125885009766
3249,0.01600027084350586
3299,0.03899979591369629
3349,0.031000137329101562
3399,0.01699995994567871
3449,0.037999868392944336
3499,0.02299976348876953
3549,0.04700016975402832
3599,0.020999908447265625
3649,0.02500009536743164
3699,0.016000032424926758
3749,0.031999826431274414
3799,0.029999732971191406
3849,0.021000146865844727
3899,0.012000322341918945
3949,0.016999483108520508
3999,0.02500009536743164
4049,0.03500008583068848
4099,0.03299999237060547
4149,0.01600027084350586
4199,0.017000198364257812
4249,0.04200029373168945
4299,0.029000282287597656
4349,0.017999887466430664
4399,0.01699995994567871
4449,0.021999835968017578
4499,0.04699969291687012
4549,0.02500009536743164
4599,0.03299999237060547
4649,0.021999835968017578
4699,0.026999711990356445
4749,0.018000125885009766
4799,0.020000219345092773
4849,0.031000137329101562
4899,0.017999887466430664
4949,0.01699972152709961
4999,0.020999908447265625
5049,0.016999483108520508
5099,0.042999982833862305
5149,0.02400040626525879
5199,0.03500008583068848
5249,0.02499985694885254
5299,0.034999847412109375
5349,0.01699995994567871
5399,0.04300045967102051
5449,0.03899979591369629
5499,0.019000530242919922
5549,0.0279998779296875
5599,0.01999974250793457
5649,0.021999835968017578
5699,0.023999452590942383
5749,0.029000043869018555
5799,0.01699972152709961
5849,0.01699995994567871
5899,0.03400015830993652
5949,0.02499985694885254
5999,0.02700018882751465
6049,0.026999711990356445
6099,0.01699995994567871
6149,0.017000436782836914
6199,0.019999980926513672
6249,0.0429995059967041
6299,0.0410001277923584
6349,0.02299952507019043
6399,0.03099989891052246
6449,0.01900005340576172
6499,0.032999515533447266
6549,0.01699995994567871
6599,0.031999826431274414
6649,0.018000125885009766
6699,0.025000333786010742
6749,0.03399991989135742
6799,0.026000499725341797
6849,0.023000240325927734
6899,0.01699995994567871
6949,0.03299999237060547
6999,0.01699972152709961
7049,0.028000354766845703
7099,0.01699995994567871
7149,0.023999929428100586
7199,0.02499985694885254
7249,0.039999961853027344
7299,0.01900005340576172
7349,0.029000282287597656
7399,0.018999814987182617
7449,0.025999784469604492
7499,0.025999784469604492
7549,0.01699995994567871
7599,0.017999887466430664
7649,0.037000179290771484
7699,0.029000043869018555
7749,0.017999887466430664
7799,0.014000177383422852
7849,0.017999887466430664
7899,0.01999974250793457
7949,0.03200030326843262
7999,0.032000064849853516
8049,0.017999887466430664
8099,0.03399920463562012
8149,0.031999826431274414
8199,0.028999805450439453
8249,0.031000137329101562
8299,0.021999597549438477
8349,0.019999980926513672
8399,0.01699995994567871
8449,0.03699922561645508
8499,0.017000198364257812
8549,0.031000375747680664
8599,0.03200054168701172
8649,0.01699995994567871
8699,0.03099989891052246
8749,0.017999887466430664
8799,0.017999887466430664
8849,0.01699995994567871
8899,0.029000043869018555
8949,0.023999929428100586
8999,0.01900005340576172
9049,0.03299999237060547
9099,0.018000125885009766
9149,0.03399968147277832
9199,0.031000137329101562
9249,0.016000032424926758
9299,0.01699995994567871
9349,0.020999431610107422
9399,0.019999980926513672
9449,0.01699995994567871
9499,0.017000198364257812
9549,0.017000198364257812
9599,0.01999974250793457
9649,0.020999908447265625
9699,0.017000436782836914
9749,0.014000177383422852
