step,Cor_view_jk_10_emb
49,0.6104034185409546
99,0.6762881278991699
149,0.8625121712684631
199,0.701387882232666
249,0.766944408416748
299,0.7794354557991028
349,0.7417385578155518
399,0.8159018754959106
449,0.8438424468040466
499,0.7117131948471069
549,0.7194366455078125
599,0.6686630845069885
649,0.8686678409576416
699,0.8390470147132874
749,0.6817643046379089
799,0.8909223675727844
849,0.6910631656646729
899,0.7222572565078735
949,0.7991049289703369
999,0.6926429867744446
1049,0.7730686664581299
1099,0.7750935554504395
1149,0.6404367685317993
1199,0.7630518674850464
1249,0.6640534400939941
1299,0.7566310167312622
1349,0.7080118656158447
1399,0.7683889865875244
1449,0.6941353678703308
1499,0.6842594146728516
1549,0.7296075820922852
1599,0.6563316583633423
1649,0.5971301794052124
1699,0.6585507392883301
1749,0.6728953123092651
1799,0.66009521484375
1849,0.6551475524902344
1899,0.6580281853675842
1949,0.6908884048461914
1999,0.6220797300338745
2049,0.6625229120254517
2099,0.6934090852737427
2149,0.7268263101577759
2199,0.587173342704773
2249,0.7269200086593628
2299,0.6694679260253906
2349,0.7392256855964661
2399,0.7535272836685181
2449,0.7268558740615845
2499,0.7312663793563843
2549,0.6369909644126892
2599,0.748004138469696
2649,0.7436968684196472
2699,0.7393052577972412
2749,0.7141525149345398
2799,0.676642656326294
2849,0.6458805799484253
2899,0.699824333190918
2949,0.6913609504699707
2999,0.8246195316314697
3049,0.7690181732177734
3099,0.7489563822746277
3149,0.7852417230606079
3199,0.7058106660842896
3249,0.6913163661956787
3299,0.7523301839828491
3349,0.7126232385635376
3399,0.6796734929084778
3449,0.6304956078529358
3499,0.6776776909828186
3549,0.6919848918914795
3599,0.6717476844787598
3649,0.6523906588554382
3699,0.6101759672164917
3749,0.7722845673561096
3799,0.6405624747276306
3849,0.7345565557479858
3899,0.6906715631484985
3949,0.6063158512115479
3999,0.5882167816162109
4049,0.7619104385375977
4099,0.6469404101371765
4149,0.5867182016372681
4199,0.5832823514938354
4249,0.5446036458015442
4299,0.6766307353973389
4349,0.66078782081604
4399,0.674739420413971
4449,0.6191301345825195
4499,0.6244640350341797
4549,0.6168355345726013
4599,0.6229662895202637
4649,0.5900973677635193
4699,0.6255128383636475
4749,0.5871662497520447
4799,0.5457538366317749
4849,0.5777286887168884
4899,0.6144727468490601
4949,0.5682169198989868
4999,0.5628234148025513
5049,0.6684024930000305
5099,0.6009846925735474
5149,0.6237636804580688
5199,0.5740683078765869
5249,0.5993611812591553
5299,0.6430131793022156
5349,0.5973737239837646
5399,0.5756943821907043
5449,0.5664427876472473
5499,0.5785480737686157
5549,0.6259621977806091
5599,0.5793778896331787
5649,0.5927075147628784
5699,0.5807178020477295
5749,0.5674224495887756
5799,0.588215172290802
5849,0.5695958137512207
5899,0.595689058303833
5949,0.6564704179763794
5999,0.6049594879150391
6049,0.5699969530105591
6099,0.567405104637146
6149,0.5656394958496094
6199,0.5481468439102173
6249,0.5336885452270508
6299,0.5730080604553223
6349,0.5809818506240845
6399,0.5638370513916016
6449,0.6141116619110107
6499,0.5719079971313477
6549,0.5524178743362427
6599,0.5775267481803894
6649,0.5333763360977173
6699,0.6188098192214966
6749,0.6160025596618652
6799,0.5275228023529053
6849,0.5518084764480591
6899,0.52449631690979
6949,0.539405107498169
6999,0.5410622358322144
7049,0.5785509347915649
7099,0.569525957107544
7149,0.5371004939079285
7199,0.5593886375427246
7249,0.5699759125709534
7299,0.5357463359832764
7349,0.575395941734314
7399,0.5499773025512695
7449,0.5737429857254028
7499,0.5715934038162231
7549,0.5464290380477905
7599,0.5755100846290588
7649,0.5594654083251953
7699,0.5247358679771423
7749,0.5171633958816528
7799,0.5410366058349609
7849,0.6195303201675415
7899,0.5482312440872192
7949,0.5150595903396606
7999,0.570335865020752
8049,0.5345683693885803
8099,0.5354233980178833
8149,0.5970727205276489
8199,0.5537657737731934
8249,0.6053191423416138
8299,0.5972727537155151
8349,0.5450398921966553
8399,0.5358874201774597
8449,0.5671308040618896
8499,0.5235604047775269
8549,0.5621170401573181
8599,0.5522319078445435
8649,0.5397281646728516
8699,0.5978901386260986
8749,0.5481944680213928
8799,0.588977575302124
8849,0.5307064056396484
8899,0.5832182168960571
8949,0.5565006732940674
8999,0.5490589141845703
9049,0.5753034353256226
9099,0.5883362293243408
9149,0.5550129413604736
9199,0.5615581274032593
9249,0.6096624732017517
9299,0.5511960983276367
9349,0.5834299325942993
9399,0.5825420618057251
9449,0.5428867936134338
9499,0.5869424939155579
9549,0.5514559745788574
9599,0.5326086282730103
9649,0.5482989549636841
9699,0.5773579478263855
9749,0.5530662536621094
