step,epoch
25199,129
25249,129
25299,129
25349,129
25349,129
25399,130
25449,130
25499,130
25549,131
25599,131
25649,131
25699,131
25749,132
25799,132
25849,132
25899,132
25949,133
25999,133
26049,133
26099,133
26149,134
26199,134
26249,134
26299,134
26324,134
26349,135
26399,135
26449,135
26499,135
26549,136
26599,136
26649,136
26699,136
26749,137
26799,137
26849,137
26899,137
26949,138
26999,138
27049,138
27099,138
27149,139
27199,139
27249,139
27299,139
27299,139
27349,140
27399,140
27449,140
27499,141
27549,141
27599,141
27649,141
27699,142
27749,142
27799,142
27849,142
27899,143
27949,143
27999,143
28049,143
28099,144
28149,144
28199,144
28249,144
28274,144
28299,145
28349,145
28399,145
28449,145
28499,146
28549,146
28599,146
28649,146
28699,147
28749,147
28799,147
28849,147
28899,148
28949,148
28999,148
29049,148
29099,149
29149,149
29199,149
29249,149
29249,149
29299,150
29349,150
29399,150
29449,151
29499,151
29549,151
29599,151
29649,152
29699,152
29749,152
29799,152
29849,153
29899,153
29949,153
29999,153
30049,154
30099,154
30149,154
30199,154
30224,154
30249,155
30299,155
30349,155
30399,155
30449,156
30499,156
30549,156
30599,156
30649,157
30699,157
30749,157
30799,157
30849,158
30899,158
30949,158
30999,158
31049,159
31099,159
31149,159
31199,159
31199,159
31249,160
31299,160
31349,160
31399,161
31449,161
31499,161
31549,161
31599,162
31649,162
31699,162
31749,162
31799,163
31849,163
31899,163
31949,163
31999,164
32049,164
32099,164
32149,164
32174,164
32199,165
32249,165
32299,165
32349,165
32399,166
32449,166
32499,166
32549,166
32599,167
32649,167
32699,167
32749,167
32799,168
32849,168
32899,168
32949,168
32999,169
33049,169
33099,169
33149,169
33149,169
33199,170
33249,170
33299,170
33349,171
33399,171
33449,171
33499,171
33549,172
33599,172
33649,172
33699,172
33749,173
33799,173
33849,173
33899,173
33949,174
33999,174
34049,174
34099,174
34124,174
34149,175
34199,175
34249,175
34299,175
34349,176
34399,176
34449,176
34499,176
34549,177
34599,177
34649,177
34699,177
34749,178
34799,178
34849,178
34899,178
34949,179
34999,179
35049,179
35099,179
35099,179
35149,180
35199,180
35249,180
35299,181
35349,181
35399,181
35449,181
35499,182
35549,182
35599,182
35649,182
35699,183
35749,183
35799,183
35849,183
35899,184
35949,184
35999,184
36049,184
36074,184
36099,185
36149,185
36199,185
36249,185
36299,186
36349,186
36399,186
36449,186
36499,187
36549,187
36599,187
36649,187
36699,188
36749,188
36799,188
36849,188
36899,189
36949,189
36999,189
37049,189
37049,189
37099,190
37149,190
37199,190
37249,191
37299,191
37349,191
37399,191
37449,192
37499,192
37549,192
37599,192
37649,193
37699,193
37749,193
37799,193
37849,194
37899,194
37949,194
37999,194
38024,194
38049,195
38099,195
38149,195
38199,195
38249,196
38299,196
38349,196
38399,196
38449,197
38499,197
38549,197
38599,197
38649,198
38699,198
38749,198
38799,198
38849,199
38899,199
38949,199
38999,199
38999,199
