step,time_log
49,0.021002531051635742
99,0.018001556396484375
149,0.017999649047851562
199,0.019999980926513672
249,0.02850937843322754
299,0.01900005340576172
349,0.01999974250793457
399,0.01999974250793457
449,0.018000125885009766
499,0.01900005340576172
549,0.019506216049194336
599,0.01750636100769043
649,0.028999805450439453
699,0.01900029182434082
749,0.022508859634399414
799,0.024000167846679688
849,0.029000043869018555
899,0.02200007438659668
949,0.021000146865844727
999,0.023999929428100586
1049,0.029999971389770508
1099,0.0205075740814209
1149,0.018508434295654297
1199,0.029000043869018555
1249,0.021002531051635742
1299,0.017507314682006836
1349,0.02100205421447754
1399,0.023001670837402344
1449,0.02200007438659668
1499,0.018000125885009766
1549,0.017999649047851562
1599,0.01900005340576172
1649,0.026000022888183594
1699,0.021000146865844727
1749,0.017999887466430664
1799,0.028000354766845703
1849,0.020999670028686523
1899,0.03500008583068848
1949,0.015999794006347656
1999,0.018000125885009766
2049,0.021999597549438477
2099,0.01999974250793457
2149,0.031000137329101562
2199,0.026000022888183594
2249,0.018000125885009766
2299,0.017000198364257812
2349,0.02200007438659668
2399,0.018000125885009766
2449,0.024000167846679688
2499,0.020999670028686523
2549,0.017999887466430664
2599,0.020000219345092773
2649,0.02899956703186035
2699,0.021000146865844727
2749,0.019999980926513672
2799,0.023000001907348633
2849,0.021999835968017578
2899,0.034999847412109375
2949,0.01699995994567871
2999,0.01999974250793457
3049,0.019999980926513672
3099,0.018000125885009766
3149,0.018000125885009766
3199,0.021000146865844727
3249,0.01900005340576172
3299,0.023999691009521484
3349,0.023999929428100586
3399,0.01699972152709961
3449,0.02200031280517578
3499,0.020999908447265625
3549,0.017999887466430664
3599,0.02200007438659668
3649,0.020000219345092773
3699,0.023999929428100586
3749,0.022999286651611328
3799,0.021000146865844727
3849,0.018000125885009766
3899,0.014000415802001953
3949,0.02200007438659668
3999,0.01900005340576172
4049,0.019999980926513672
4099,0.02299976348876953
4149,0.02500009536743164
4199,0.02200007438659668
4249,0.017999887466430664
4299,0.029000043869018555
4349,0.017999887466430664
4399,0.019999980926513672
4449,0.020999908447265625
4499,0.018000125885009766
4549,0.01900005340576172
4599,0.01900005340576172
4649,0.020999908447265625
4699,0.020999908447265625
4749,0.01699972152709961
4799,0.017999887466430664
4849,0.016999244689941406
4899,0.020999670028686523
4949,0.024000167846679688
4999,0.017999887466430664
5049,0.020999670028686523
5099,0.019000530242919922
5149,0.018000125885009766
5199,0.019999980926513672
5249,0.020999670028686523
5299,0.017999887466430664
5349,0.020999908447265625
5399,0.019999980926513672
5449,0.018999099731445312
5499,0.018999814987182617
5549,0.03699970245361328
5599,0.025999784469604492
5649,0.024000167846679688
5699,0.017999887466430664
5749,0.018000125885009766
5799,0.018999576568603516
5849,0.014999866485595703
5899,0.017000198364257812
5949,0.01699995994567871
5999,0.01999974250793457
6049,0.020000219345092773
6099,0.017999887466430664
6149,0.018000125885009766
6199,0.018000364303588867
6249,0.018999576568603516
6299,0.01900005340576172
6349,0.03099989891052246
6399,0.03699994087219238
6449,0.02200031280517578
6499,0.03200030326843262
6549,0.01900005340576172
6599,0.018999814987182617
6649,0.018000364303588867
6699,0.018000125885009766
6749,0.018000125885009766
6799,0.01699995994567871
6849,0.018000125885009766
6899,0.016999483108520508
6949,0.026000022888183594
6999,0.02499985694885254
7049,0.026999711990356445
7099,0.017999887466430664
7149,0.017998933792114258
7199,0.03099989891052246
7249,0.023999929428100586
7299,0.01900029182434082
7349,0.0279998779296875
7399,0.026000022888183594
7449,0.04300045967102051
7499,0.026000261306762695
7549,0.01900005340576172
7599,0.021000146865844727
7649,0.01699972152709961
7699,0.017000198364257812
7749,0.020999908447265625
7799,0.014999866485595703
7849,0.023999929428100586
7899,0.01699972152709961
7949,0.020000219345092773
7999,0.024000167846679688
8049,0.018999814987182617
8099,0.017999887466430664
8149,0.018000125885009766
8199,0.017000198364257812
8249,0.03600001335144043
8299,0.01900005340576172
8349,0.018999576568603516
8399,0.020999908447265625
8449,0.023999691009521484
8499,0.018000125885009766
8549,0.018999814987182617
8599,0.018000125885009766
8649,0.020999908447265625
8699,0.021000146865844727
8749,0.01699995994567871
