step,kNN_accuracy
1949,43.15568542480469
3899,46.78532028198242
5849,47.055294036865234
7799,48.525150299072266
9749,49.29507064819336
11699,49.375064849853516
13649,51.62483596801758
15599,51.604835510253906
17549,52.10478973388672
19499,53.064693450927734
