step,std_batch_emb
49,0.26019608974456787
99,0.2600480616092682
149,0.2588271200656891
199,0.2577843964099884
249,0.2581068277359009
299,0.26661452651023865
349,0.2642950415611267
399,0.2516854405403137
449,0.25197193026542664
499,0.24760764837265015
549,0.24919019639492035
599,0.251098096370697
649,0.24422526359558105
699,0.24267491698265076
749,0.2377985417842865
799,0.23499739170074463
849,0.2310751974582672
899,0.22817037999629974
949,0.22569146752357483
999,0.22178001701831818
1049,0.21705475449562073
1099,0.21713969111442566
1149,0.21411077678203583
1199,0.21284496784210205
1249,0.20610469579696655
1299,0.2036760449409485
1349,0.200865238904953
1399,0.19870567321777344
1449,0.19488589465618134
1499,0.19147847592830658
1549,0.18925172090530396
1599,0.18479669094085693
1649,0.1850186288356781
1699,0.18145346641540527
1749,0.17955604195594788
1799,0.1781330704689026
1849,0.17283938825130463
1899,0.17358393967151642
1949,0.17046809196472168
1999,0.1705424189567566
2049,0.16476477682590485
2099,0.16082142293453217
2149,0.15891200304031372
2199,0.16000694036483765
2249,0.1561962217092514
2299,0.15325435996055603
2349,0.15152111649513245
2399,0.15105855464935303
2449,0.148838609457016
2499,0.14837145805358887
2549,0.14497098326683044
2599,0.14474008977413177
2649,0.1416662335395813
2699,0.14148670434951782
2749,0.13979002833366394
2799,0.13900616765022278
2849,0.13829141855239868
2899,0.13523225486278534
2949,0.13536851108074188
2999,0.13482776284217834
3049,0.1331632435321808
3099,0.13262724876403809
3149,0.13349126279354095
3199,0.13262373208999634
3249,0.13202707469463348
3299,0.131200909614563
3349,0.13116386532783508
3399,0.13019512593746185
3449,0.13110733032226562
3499,0.1315111219882965
3549,0.13040781021118164
3599,0.12923121452331543
3649,0.1299239993095398
3699,0.1285819560289383
3749,0.12909315526485443
3799,0.12970711290836334
3849,0.1272091567516327
3899,0.12862567603588104
3949,0.12709558010101318
3999,0.13022591173648834
4049,0.1302478015422821
4099,0.13080951571464539
4149,0.13101530075073242
4199,0.12956523895263672
4249,0.129237562417984
4299,0.12862665951251984
4349,0.12897413969039917
4399,0.1300422102212906
4449,0.12961897253990173
4499,0.12907008826732635
4549,0.12970229983329773
4599,0.12884598970413208
4649,0.12964993715286255
4699,0.12974637746810913
4749,0.13081257045269012
4799,0.12990255653858185
4849,0.1310679018497467
4899,0.13178031146526337
4949,0.129285991191864
4999,0.13168953359127045
5049,0.13117088377475739
5099,0.13105438649654388
5149,0.1304587721824646
5199,0.13115021586418152
5249,0.1300395131111145
5299,0.12994715571403503
5349,0.13167622685432434
5399,0.12946856021881104
5449,0.1311001032590866
5499,0.13111943006515503
5549,0.13046643137931824
5599,0.1296387016773224
5649,0.12901316583156586
5699,0.1300460696220398
5749,0.131608784198761
5799,0.13167166709899902
5849,0.13077299296855927
5899,0.1311330795288086
5949,0.13041137158870697
5999,0.1288076788187027
6049,0.12801513075828552
6099,0.12868419289588928
6149,0.12983648478984833
6199,0.12989751994609833
6249,0.1297939419746399
6299,0.13058313727378845
6349,0.12767677009105682
6399,0.12778228521347046
6449,0.12794286012649536
6499,0.12877137959003448
6549,0.1292588710784912
6599,0.12699902057647705
6649,0.12771449983119965
6699,0.13027532398700714
6749,0.12754589319229126
6799,0.12908965349197388
6849,0.12746089696884155
6899,0.12858155369758606
6949,0.1279906928539276
6999,0.12714225053787231
7049,0.12777656316757202
7099,0.12976309657096863
7149,0.12881863117218018
7199,0.13030442595481873
7249,0.12813156843185425
7299,0.12847088277339935
7349,0.1268528699874878
7399,0.1264965534210205
7449,0.12524589896202087
7499,0.12570495903491974
7549,0.12725728750228882
7599,0.12650173902511597
7649,0.12655280530452728
7699,0.12587901949882507
7749,0.12462504208087921
7799,0.1253160834312439
7849,0.12594842910766602
7899,0.12385581433773041
7949,0.12651824951171875
7999,0.1243254542350769
8049,0.1251409351825714
8099,0.12350726127624512
8149,0.12613525986671448
8199,0.12486021220684052
8249,0.12451072037220001
8299,0.1248759925365448
8349,0.12492981553077698
8399,0.12475897371768951
8449,0.12279262393712997
8499,0.12323334813117981
8549,0.12412169575691223
8599,0.12470480054616928
8649,0.12304337322711945
8699,0.12428225576877594
8749,0.12222185730934143
8799,0.12355785071849823
8849,0.12301845848560333
8899,0.12089507281780243
8949,0.12267264723777771
8999,0.12228341400623322
9049,0.12133476138114929
9099,0.12242855131626129
9149,0.1223372370004654
9199,0.12227130681276321
9249,0.11993549764156342
9299,0.12221235781908035
9349,0.1222286969423294
9399,0.12259472906589508
9449,0.12140318751335144
9499,0.12108809500932693
9549,0.12112895399332047
9599,0.12032674252986908
9649,0.11995239555835724
9699,0.12093549221754074
9749,0.12002531439065933
9799,0.12005474418401718
9849,0.12124976515769958
9899,0.12027101218700409
9949,0.12010106444358826
9999,0.11969804763793945
10049,0.11987802386283875
10099,0.11859582364559174
10149,0.11899542808532715
10199,0.1186739057302475
10249,0.11905989795923233
10299,0.11949746310710907
10349,0.11823257803916931
10399,0.1177632063627243
10449,0.11755214631557465
10499,0.11782394349575043
10549,0.11796265840530396
10599,0.11971317231655121
10649,0.11708691716194153
10699,0.11711741238832474
10749,0.1177341490983963
10799,0.1171058788895607
10849,0.11608518660068512
10899,0.11669711768627167
10949,0.11670491844415665
10999,0.11613979935646057
11049,0.11698693782091141
11099,0.11639204621315002
11149,0.11582093685865402
11199,0.11641629785299301
11249,0.11497028917074203
11299,0.11552572250366211
11349,0.11507893353700638
11399,0.11628706008195877
11449,0.11367598921060562
11499,0.11334645003080368
11549,0.11378142237663269
11599,0.11368359625339508
11649,0.11431017518043518
11699,0.11417177319526672
11749,0.11338437348604202
11799,0.11386918276548386
11849,0.11329799890518188
11899,0.11145824193954468
11949,0.11263801157474518
11999,0.11315274983644485
12049,0.11134365200996399
12099,0.11167415976524353
12149,0.11218329519033432
12199,0.11095836758613586
12249,0.11052402853965759
12299,0.11075668036937714
12349,0.10999403893947601
12399,0.11182244122028351
12449,0.11122803390026093
12499,0.11046740412712097
12549,0.10986535996198654
12599,0.10845080763101578
12649,0.10994802415370941
12699,0.10945282876491547
12749,0.10913576185703278
12799,0.10882514715194702
12849,0.11026102304458618
12899,0.10945355892181396
12949,0.1097455620765686
12999,0.10797712206840515
13049,0.10732543468475342
13099,0.10775351524353027
13149,0.10717007517814636
13199,0.10692182183265686
13249,0.10713976621627808
13299,0.10684439539909363
13349,0.10605767369270325
13399,0.10663653910160065
13449,0.10590001940727234
13499,0.10660551488399506
13549,0.10675601661205292
13599,0.1050240695476532
13649,0.10524332523345947
13699,0.10408817231655121
13749,0.1042831689119339
13799,0.10396188497543335
13849,0.10443171858787537
13899,0.1039651483297348
13949,0.10357414931058884
13999,0.10525986552238464
14049,0.10353418439626694
14099,0.10323228687047958
14149,0.10407944023609161
14199,0.1033203974366188
14249,0.10382351279258728
14299,0.10293366760015488
14349,0.10359881818294525
14399,0.10260587185621262
14449,0.10282113403081894
14499,0.10273006558418274
14549,0.10348933935165405
14599,0.10149908810853958
14649,0.10115537792444229
14699,0.10196283459663391
14749,0.10131070017814636
14799,0.10061650723218918
14849,0.10002198815345764
14899,0.10154250264167786
14949,0.1008661687374115
14999,0.10046589374542236
15049,0.09995400160551071
15099,0.10027681291103363
15149,0.09994326531887054
15199,0.10039810836315155
15249,0.09993140399456024
15299,0.09880349040031433
15349,0.09878265112638474
15399,0.0981580913066864
15449,0.0973227471113205
15499,0.09811404347419739
15549,0.09829654544591904
15599,0.09725591540336609
15649,0.09824492782354355
15699,0.09791445732116699
15749,0.09765436500310898
15799,0.09653792530298233
15849,0.09727168083190918
15899,0.09700260311365128
15949,0.09747334569692612
15999,0.09698109328746796
16049,0.09660744667053223
16099,0.09721831977367401
16149,0.09602609276771545
16199,0.09611143916845322
16249,0.09568601846694946
16299,0.09594354778528214
16349,0.09594893455505371
16399,0.09590930491685867
16449,0.09593648463487625
16499,0.09641142189502716
16549,0.09638147056102753
16599,0.09434111416339874
16649,0.09533379971981049
16699,0.09556019306182861
16749,0.0951443612575531
16799,0.09473839402198792
16849,0.09429056942462921
16899,0.09499228000640869
16949,0.0935305804014206
16999,0.0944221019744873
17049,0.09492586553096771
17099,0.09517783671617508
17149,0.09472105652093887
17199,0.09387260675430298
17249,0.09426279366016388
17299,0.09301146864891052
17349,0.09375644475221634
17399,0.09376408904790878
17449,0.09472797811031342
17499,0.09429694712162018
17549,0.09328770637512207
17599,0.09354958683252335
17649,0.09315040707588196
17699,0.09365954250097275
17749,0.09449324011802673
17799,0.09311749041080475
17849,0.09337888658046722
17899,0.0944267213344574
17949,0.09390894323587418
17999,0.09396812319755554
18049,0.09401154518127441
18099,0.09345923364162445
18149,0.09328275918960571
18199,0.09316414594650269
18249,0.09332753717899323
18299,0.09292934089899063
18349,0.09322185814380646
18399,0.0931624099612236
18449,0.09314772486686707
18499,0.09378179162740707
18549,0.09274010360240936
18599,0.09293815493583679
18649,0.09297703951597214
18699,0.09264892339706421
18749,0.0930897444486618
18799,0.09398357570171356
18849,0.09395317733287811
18899,0.09334002435207367
18949,0.09305163472890854
18999,0.09313587099313736
19049,0.09319192171096802
19099,0.09330759942531586
19149,0.09300222992897034
19199,0.09306441247463226
19249,0.09336547553539276
19299,0.09323974698781967
19349,0.09305186569690704
19399,0.09325206279754639
19449,0.09340966492891312
19499,0.09352138638496399
