step,std_batch_emb
49,0.5542126893997192
99,0.524256706237793
149,0.5001397728919983
199,0.47524914145469666
249,0.4590553641319275
299,0.44354626536369324
349,0.4363830089569092
399,0.4318082332611084
449,0.4146575927734375
499,0.4134639501571655
549,0.40279293060302734
599,0.3966620862483978
649,0.38937482237815857
699,0.3806537985801697
749,0.36787402629852295
799,0.3649882674217224
849,0.3575313687324524
899,0.35026922821998596
949,0.3471829891204834
999,0.32957229018211365
1049,0.32474979758262634
1099,0.3164132833480835
1149,0.30577361583709717
1199,0.30257534980773926
1249,0.2915692925453186
1299,0.28652799129486084
1349,0.27896714210510254
1399,0.2700583040714264
1449,0.2636699676513672
1499,0.25464844703674316
1549,0.2446586787700653
1599,0.23715992271900177
1649,0.2305348515510559
1699,0.22474943101406097
1749,0.2185187041759491
1799,0.21381451189517975
1849,0.20816028118133545
1899,0.2037276029586792
1949,0.20117266476154327
1999,0.1916349083185196
2049,0.18340842425823212
2099,0.17990653216838837
2149,0.17544400691986084
2199,0.17044763267040253
2249,0.16430427134037018
2299,0.15738174319267273
2349,0.15560168027877808
2399,0.15143916010856628
2449,0.14819809794425964
2499,0.14406970143318176
2549,0.1398652195930481
2599,0.13633885979652405
2649,0.13108010590076447
2699,0.12827527523040771
2749,0.12456075847148895
2799,0.12192225456237793
2849,0.11838538944721222
2899,0.1174069344997406
2949,0.11390619724988937
2999,0.11244325339794159
3049,0.10839852690696716
3099,0.1065746322274208
3149,0.10485739260911942
3199,0.10410428047180176
3249,0.09820902347564697
3299,0.097347691655159
3349,0.09487757086753845
3399,0.09157460182905197
3449,0.09062238782644272
3499,0.08705197274684906
3549,0.0880972146987915
3599,0.08486245572566986
3649,0.0828484520316124
3699,0.08083832263946533
3749,0.08023804426193237
3799,0.07852984964847565
3849,0.07589070498943329
3899,0.07488247007131577
3949,0.07361054420471191
3999,0.07175622135400772
4049,0.0714225247502327
4099,0.06900397688150406
4149,0.06762814521789551
4199,0.06660015136003494
4249,0.06513185799121857
4299,0.0648578330874443
4349,0.06390704959630966
4399,0.060725465416908264
4449,0.060383234173059464
4499,0.05961593985557556
4549,0.058319613337516785
4599,0.0582859143614769
4649,0.057170480489730835
4699,0.05657581239938736
4749,0.0565880723297596
4799,0.05485445633530617
4849,0.05455669015645981
4899,0.054192740470170975
4949,0.05331571027636528
4999,0.05339169129729271
5049,0.05287279933691025
5099,0.05157938599586487
5149,0.05140531808137894
5199,0.05049172043800354
5249,0.049885451793670654
5299,0.04942061007022858
5349,0.049592938274145126
5399,0.049035973846912384
5449,0.04852082580327988
5499,0.0482795387506485
5549,0.047095902264118195
5599,0.04778076708316803
5649,0.04737924411892891
5699,0.04765864461660385
5749,0.04751409590244293
5799,0.047058988362550735
5849,0.046266935765743256
5899,0.04642418026924133
5949,0.04662439972162247
5999,0.045590415596961975
6049,0.04575465992093086
6099,0.046000562608242035
6149,0.04541616886854172
6199,0.045472949743270874
6249,0.04436232149600983
6299,0.04542255029082298
6349,0.04546273499727249
6399,0.04538695514202118
6449,0.045499030500650406
6499,0.04556768387556076
6549,0.04515727981925011
6599,0.0455351322889328
6649,0.044663652777671814
6699,0.04502467066049576
6749,0.04471835494041443
6799,0.04517674446105957
6849,0.045565709471702576
6899,0.04517335072159767
6949,0.045626044273376465
6999,0.044855497777462006
7049,0.04524592310190201
7099,0.0454551987349987
7149,0.04473106935620308
7199,0.04478677734732628
7249,0.04480230063199997
7299,0.04491746053099632
7349,0.04543758183717728
7399,0.044692039489746094
7449,0.045221809297800064
7499,0.04450078308582306
7549,0.044529322534799576
7599,0.044716279953718185
7649,0.04384411498904228
7699,0.044380977749824524
7749,0.044719766825437546
7799,0.044325631111860275
7849,0.045129477977752686
7899,0.0450800284743309
7949,0.04472760856151581
7999,0.04469319432973862
8049,0.04459959268569946
8099,0.04437246918678284
8149,0.0442681759595871
8199,0.04381100833415985
8249,0.04489241540431976
8299,0.043518081307411194
8349,0.04474946856498718
8399,0.04404602199792862
8449,0.043537039309740067
8499,0.043922677636146545
8549,0.04357420653104782
8599,0.04399225860834122
8649,0.043516289442777634
8699,0.04362307861447334
8749,0.04337912052869797
8799,0.04327614605426788
8849,0.04316694289445877
8899,0.043494902551174164
8949,0.043143339455127716
8999,0.0437542125582695
9049,0.04362352192401886
9099,0.043003443628549576
9149,0.042732298374176025
9199,0.0422544926404953
9249,0.04254525899887085
9299,0.04275764524936676
9349,0.042199261486530304
9399,0.04243844002485275
9449,0.042815208435058594
9499,0.04292778670787811
9549,0.042937662452459335
9599,0.041633378714323044
9649,0.042225755751132965
9699,0.042457811534404755
9749,0.041454799473285675
9799,0.04172215610742569
9849,0.041072215884923935
9899,0.04240133985877037
9949,0.04165957123041153
9999,0.04138858988881111
10049,0.04157358407974243
10099,0.041496578603982925
10149,0.040692396461963654
10199,0.040828391909599304
10249,0.04119022190570831
10299,0.041551776230335236
10349,0.04083164781332016
10399,0.040749143809080124
10449,0.04055040329694748
10499,0.04063647985458374
10549,0.04009435325860977
10599,0.04071827232837677
10649,0.040209949016571045
10699,0.04011114686727524
10749,0.040188588201999664
10799,0.039858825504779816
10849,0.04002596065402031
10899,0.039852581918239594
10949,0.03953317552804947
10999,0.040103353559970856
11049,0.03924977406859398
11099,0.03939928114414215
11149,0.04024370387196541
11199,0.03986283391714096
11249,0.040131598711013794
11299,0.03990127518773079
11349,0.03980957344174385
11399,0.03995423763990402
11449,0.0404742956161499
11499,0.03954579308629036
11549,0.03990546613931656
11599,0.039721447974443436
11649,0.03947535902261734
11699,0.03933192044496536
11749,0.03913500905036926
11799,0.03881169855594635
11849,0.039548590779304504
11899,0.0387965589761734
11949,0.03885870426893234
11999,0.038503922522068024
12049,0.038300082087516785
12099,0.03867591917514801
12149,0.038669403642416
12199,0.038517870008945465
12249,0.038188498467206955
12299,0.038221243768930435
12349,0.037844352424144745
12399,0.03805973008275032
12449,0.038008321076631546
12499,0.03841400146484375
12549,0.038082920014858246
12599,0.037716805934906006
12649,0.03797328844666481
12699,0.037809085100889206
12749,0.037784844636917114
12799,0.03812257573008537
12849,0.03721199184656143
12899,0.037502989172935486
12949,0.037368785589933395
12999,0.037746187299489975
13049,0.037321802228689194
13099,0.037588030099868774
13149,0.03729625791311264
13199,0.036823518574237823
13249,0.036554865539073944
13299,0.03674685209989548
13349,0.03737253695726395
13399,0.03666294738650322
13449,0.036361631006002426
13499,0.0363127775490284
13549,0.036701738834381104
13599,0.03620249778032303
13649,0.03627082332968712
13699,0.036428384482860565
13749,0.03590556979179382
13799,0.036066934466362
13849,0.03611132502555847
13899,0.03570440039038658
13949,0.035579413175582886
13999,0.03537265211343765
14049,0.035190749913454056
14099,0.03573301434516907
14149,0.035638824105262756
14199,0.03536617010831833
14249,0.03521941602230072
14299,0.03520619496703148
14349,0.03518212214112282
14399,0.03497254475951195
14449,0.03470611572265625
14499,0.035059764981269836
14549,0.03494436293840408
14599,0.035063356161117554
14649,0.03471042215824127
14699,0.03482964634895325
14749,0.034766025841236115
14799,0.034721534699201584
14849,0.03442288190126419
14899,0.034385666251182556
14949,0.0345282182097435
14999,0.03436875343322754
15049,0.03375115618109703
15099,0.03385790437459946
15149,0.034187201410532
15199,0.03380336984992027
15249,0.03412347286939621
15299,0.03347133472561836
15349,0.033790379762649536
15399,0.033737584948539734
15449,0.03373703733086586
15499,0.03366918861865997
15549,0.03375381976366043
15599,0.03349619358778
15649,0.03305218368768692
15699,0.033241815865039825
15749,0.032845638692379
15799,0.03276903182268143
15849,0.03311289846897125
15899,0.032954324036836624
15949,0.032851167023181915
15999,0.03305347263813019
16049,0.03247315436601639
16099,0.03232705593109131
16149,0.0326201431453228
16199,0.03265881538391113
16249,0.032461896538734436
16299,0.032396234571933746
16349,0.03232475742697716
16399,0.03275193274021149
16449,0.03215012699365616
16499,0.0323948860168457
16549,0.03199931979179382
16599,0.03196131810545921
16649,0.03178500011563301
16699,0.031936392188072205
16749,0.03159422054886818
16799,0.03179875761270523
16849,0.03129782900214195
16899,0.03185667842626572
16949,0.03165571019053459
16999,0.03187888115644455
17049,0.03114454075694084
17099,0.031806524842977524
17149,0.03148522228002548
17199,0.03128150850534439
17249,0.03123147040605545
17299,0.031362805515527725
17349,0.03148223087191582
17399,0.031375810503959656
17449,0.03118763491511345
17499,0.031444892287254333
17549,0.031182140111923218
17599,0.031377263367176056
17649,0.03117542713880539
17699,0.031202880665659904
17749,0.031262580305337906
17799,0.03097197785973549
17849,0.03142530471086502
17899,0.03165620565414429
17949,0.031202254816889763
17999,0.031126761808991432
18049,0.031248372048139572
18099,0.03100421093404293
18149,0.03088480420410633
18199,0.03138706088066101
18249,0.03090929239988327
18299,0.03096284158527851
18349,0.03112167865037918
18399,0.03054209053516388
18449,0.03116028942167759
18499,0.0310656875371933
18549,0.031056184321641922
18599,0.03066522814333439
18649,0.031089894473552704
18699,0.031064873561263084
18749,0.03091799095273018
18799,0.031148601323366165
18849,0.030950887128710747
18899,0.031398624181747437
18949,0.030818996950984
18999,0.03067433461546898
19049,0.03095448762178421
19099,0.031009960919618607
19149,0.031032249331474304
19199,0.03077957034111023
19249,0.03116067312657833
19299,0.03069191798567772
19349,0.030656103044748306
19399,0.030840901657938957
19449,0.030946403741836548
19499,0.0312490276992321
