step,kNN_accuracy
1949,32.30677032470703
3899,27.16728401184082
5849,25.707429885864258
7799,26.82731819152832
9749,28.617137908935547
11699,30.056995391845703
13649,31.41685676574707
15599,31.266874313354492
17549,33.126686096191406
19499,33.366661071777344
