step,std_feature
49,0.1431649774312973
99,0.15805771946907043
149,0.16072531044483185
199,0.16216333210468292
249,0.1648046374320984
299,0.1640060395002365
349,0.1661313772201538
399,0.16638484597206116
449,0.16593217849731445
499,0.1669892966747284
549,0.16582125425338745
599,0.16532281041145325
649,0.16618284583091736
699,0.1650506556034088
749,0.16538290679454803
799,0.16540750861167908
849,0.16614121198654175
899,0.16517357528209686
949,0.1654699742794037
999,0.16470453143119812
1049,0.1633840799331665
1099,0.1635839343070984
1149,0.1644766628742218
1199,0.16370391845703125
1249,0.16348090767860413
1299,0.16230890154838562
1349,0.16361162066459656
1399,0.1636858582496643
1449,0.1622815579175949
1499,0.1625898778438568
1549,0.16324487328529358
1599,0.16146212816238403
1649,0.16106894612312317
1699,0.16126060485839844
1749,0.162307471036911
1799,0.16001330316066742
1849,0.16187869012355804
1899,0.1611510068178177
1949,0.16136027872562408
1999,0.15883655846118927
2049,0.15951696038246155
2099,0.15978842973709106
2149,0.16227000951766968
2199,0.16014358401298523
2249,0.15942315757274628
2299,0.1552956998348236
2349,0.1602196991443634
2399,0.15882599353790283
2449,0.16069167852401733
2499,0.16112172603607178
2549,0.16213446855545044
2599,0.1618414968252182
2649,0.16406835615634918
2699,0.16434982419013977
2749,0.1615571230649948
2799,0.16119268536567688
2849,0.16379547119140625
2899,0.16101227700710297
2949,0.16396114230155945
2999,0.16535526514053345
3049,0.16502010822296143
3099,0.1678534746170044
3149,0.1656532734632492
3199,0.16774038970470428
3249,0.1667345017194748
3299,0.16603036224842072
3349,0.1703132688999176
3399,0.16735613346099854
3449,0.16961562633514404
3499,0.17026829719543457
3549,0.17007967829704285
3599,0.17288558185100555
3649,0.17438578605651855
3699,0.17445163428783417
3749,0.1758277714252472
3799,0.1774645745754242
3849,0.17594516277313232
3899,0.17452320456504822
3949,0.18108507990837097
3999,0.1824665665626526
4049,0.18175050616264343
4099,0.1842358112335205
4149,0.1880701780319214
4199,0.18995803594589233
4249,0.19365131855010986
4299,0.1980043649673462
4349,0.20048809051513672
4399,0.20261526107788086
4449,0.2069261521100998
4499,0.20575349032878876
4549,0.20820128917694092
4599,0.21298591792583466
4649,0.21419653296470642
4699,0.2169763296842575
4749,0.22042378783226013
4799,0.22280165553092957
4849,0.23010699450969696
4899,0.2347671240568161
4949,0.2382250428199768
4999,0.24123309552669525
5049,0.24646131694316864
5099,0.25170791149139404
5149,0.25305312871932983
5199,0.25424182415008545
5249,0.2570570111274719
5299,0.2635312080383301
5349,0.2671951651573181
5399,0.2700607180595398
5449,0.2712719142436981
5499,0.2771475315093994
5549,0.28138813376426697
