step,kNN_accuracy
1949,24.637537002563477
3899,29.967004776000977
5849,40.01599884033203
7799,47.615238189697266
9749,52.05479431152344
11699,54.594539642333984
13649,56.714324951171875
15599,57.88420867919922
17549,58.934104919433594
19499,59.14408493041992
