step,Cov_batch_ik_01_emb
17,0.002256805542856455
35,0.002551647135987878
53,0.0021648395340889692
71,0.0019068731926381588
89,0.0005764216766692698
107,0.001968535128980875
125,0.001424988149665296
143,0.002504894509911537
161,0.0009611455607227981
179,0.0008844574331305921
197,0.001839981647208333
215,0.0008228305960074067
233,0.0009474648395553231
251,0.00047546636778861284
269,0.00044115399941802025
287,0.00038901690277270973
305,0.0006057206774130464
323,0.0008240398019552231
341,0.0002845481503754854
359,0.0003786497109103948
377,0.00032120232935994864
395,0.0005876935902051628
413,0.00019887789676431566
431,0.00032025191467255354
449,0.00030806896393187344
467,0.0002684574283193797
485,0.0004425793304108083
503,0.0003476238634902984
521,0.00041315663838759065
539,0.00017145719903055578
557,9.914912516251206e-05
575,7.44356875657104e-05
593,0.00010821315663633868
611,8.3054845163133e-05
629,6.349947943817824e-05
647,0.00010463569196872413
665,8.035986684262753e-05
683,9.813960059545934e-05
701,8.076024823822081e-05
719,5.539519770536572e-05
737,7.650759653188288e-05
755,9.042186866281554e-05
773,4.5918899559183046e-05
791,4.6724191633984447e-05
809,3.6372388422023505e-05
827,3.618542541516945e-05
845,4.0383914893027395e-05
863,3.127766467514448e-05
881,3.661743176053278e-05
899,3.915248817065731e-05
917,3.24762768286746e-05
935,3.1399580620927736e-05
953,2.7952277378062718e-05
971,2.17966426134808e-05
989,2.717123061302118e-05
1007,2.3701515601715073e-05
1025,3.089158417424187e-05
1043,1.7089787434088066e-05
1061,2.355978540435899e-05
1079,2.0146115275565535e-05
1097,2.6978897949447855e-05
1115,2.4452108846162446e-05
1133,2.303308792761527e-05
1151,1.6895393855520524e-05
1169,1.115820759878261e-05
1187,1.5934294424369e-05
1205,2.1357773221097887e-05
1223,1.2449402674974408e-05
1241,1.3202588888816535e-05
1259,1.2066350791428704e-05
1277,1.34838946905802e-05
1295,1.3799560292682145e-05
1313,1.1664689736790024e-05
1331,9.84075177257182e-06
1349,1.02055801107781e-05
1367,9.0190333139617e-06
1385,7.682453542656731e-06
1403,9.325882274424657e-06
1421,1.2023911949654575e-05
1439,7.763476787658874e-06
1457,7.957450179674197e-06
1475,7.549728252342902e-06
1493,6.266021500778152e-06
1511,7.8589573604404e-06
1529,5.6184426284744404e-06
1547,6.983869752730243e-06
1565,5.4495503718499094e-06
1583,7.250252565427218e-06
1601,6.887891231599497e-06
1619,6.4481682784389704e-06
1637,6.4125047174456995e-06
1655,6.00612429479952e-06
1673,5.771506494056666e-06
1691,4.926565452478826e-06
1709,5.1028655434492975e-06
1727,4.0094537325785495e-06
1745,3.069694002988399e-06
1763,2.9538514354499057e-06
1781,5.167569725017529e-06
1799,3.978466793341795e-06
1817,4.381887720228406e-06
1835,3.4905672237073304e-06
1853,3.783716692851158e-06
1871,2.787325229292037e-06
1889,1.9858630366798025e-06
1907,2.595662863313919e-06
1925,2.9765885756205535e-06
1943,2.5918266146618407e-06
1961,2.7227849841438e-06
1979,2.2467443159257527e-06
1997,2.401921847194899e-06
2015,2.170489551645005e-06
2033,1.979053422473953e-06
2051,2.2267513486440293e-06
