step,kNN_accuracy
974,22.987701416015625
1949,27.577241897583008
2924,39.42605972290039
3899,48.265174865722656
4874,54.0845947265625
5849,60.313968658447266
6824,65.8534164428711
7799,68.04319763183594
8774,69.58303833007812
9749,70.08299255371094
