step,std_view_emb
49,9.693824768066406
99,10.10444164276123
149,10.114469528198242
199,8.670960426330566
249,9.501903533935547
299,8.274968147277832
349,8.292994499206543
399,8.254486083984375
449,7.3854193687438965
499,7.8975653648376465
549,7.078965187072754
599,7.199577331542969
649,7.122920036315918
699,6.709329605102539
749,6.324070930480957
799,6.240330696105957
849,5.988924026489258
899,5.798999309539795
949,5.634341716766357
999,5.629678249359131
1049,5.306377410888672
1099,5.260532855987549
1149,5.072737693786621
1199,4.9023027420043945
1249,4.845218658447266
1299,4.569029331207275
1349,4.339633941650391
1399,4.422723293304443
1449,3.9959537982940674
1499,3.9474923610687256
1549,3.863278388977051
1599,3.6617865562438965
1649,3.635960102081299
1699,3.5491890907287598
1749,3.3057034015655518
1799,3.2693281173706055
1849,3.1108415126800537
1899,3.009523391723633
1949,2.832108974456787
1999,2.748134136199951
2049,2.6233105659484863
2099,2.4457006454467773
2149,2.3036375045776367
2199,2.206002950668335
2249,2.18438458442688
2299,2.1662487983703613
2349,2.0818941593170166
2399,1.9843324422836304
2449,1.9098539352416992
2499,1.9403144121170044
2549,1.7951934337615967
2599,1.736539363861084
2649,1.730383276939392
2699,1.6286245584487915
2749,1.5635393857955933
2799,1.5232514142990112
2849,1.5015859603881836
2899,1.439394235610962
2949,1.4416521787643433
2999,1.3546016216278076
3049,1.3571844100952148
3099,1.3397400379180908
3149,1.2748054265975952
3199,1.231109619140625
3249,1.196803331375122
3299,1.1413707733154297
3349,1.1412067413330078
3399,1.0859410762786865
3449,1.0902165174484253
3499,1.0304478406906128
3549,1.044585108757019
3599,0.9913777709007263
3649,0.984954833984375
3699,0.9791675209999084
3749,0.9464112520217896
3799,0.9153735637664795
3849,0.891282320022583
3899,0.8930566906929016
3949,0.836286187171936
3999,0.8358025550842285
4049,0.8437434434890747
4099,0.8093047142028809
4149,0.781464695930481
4199,0.7843224406242371
4249,0.7937860488891602
4299,0.7659480571746826
4349,0.7573614120483398
4399,0.7582398056983948
4449,0.7541199922561646
4499,0.7183177471160889
4549,0.7178887128829956
4599,0.6909512281417847
4649,0.6955769062042236
4699,0.6686919927597046
4749,0.671180248260498
4799,0.6700167059898376
4849,0.6589808464050293
4899,0.6652908325195312
4949,0.6488512754440308
4999,0.6267018914222717
5049,0.6260560750961304
5099,0.6454923152923584
5149,0.6157243251800537
5199,0.6077703237533569
5249,0.6129744052886963
5299,0.6114070415496826
5349,0.5993540287017822
5399,0.6000633239746094
5449,0.5793837904930115
5499,0.5845010876655579
5549,0.5664491653442383
5599,0.5481864809989929
5649,0.5647791028022766
5699,0.5658646821975708
5749,0.5659806132316589
5799,0.5603702068328857
5849,0.5750285983085632
5899,0.5641354322433472
5949,0.5337415933609009
5999,0.5600354671478271
6049,0.5414244532585144
6099,0.5408157110214233
6149,0.5417941808700562
6199,0.5522724986076355
6249,0.5077165961265564
6299,0.5196224451065063
6349,0.5191535949707031
6399,0.5199826955795288
6449,0.522666871547699
6499,0.5304697155952454
6549,0.49722379446029663
6599,0.5153199434280396
6649,0.5060538649559021
6699,0.4969162046909332
6749,0.49872204661369324
6799,0.4988064467906952
6849,0.49755316972732544
6899,0.5072009563446045
6949,0.49638116359710693
6999,0.4859626889228821
7049,0.49060553312301636
7099,0.484284371137619
7149,0.4832690954208374
7199,0.4913572371006012
7249,0.47948503494262695
7299,0.48405754566192627
7349,0.48330992460250854
7399,0.4776480197906494
7449,0.48228517174720764
7499,0.48918071389198303
7549,0.47969597578048706
7599,0.4819304347038269
7649,0.4699047803878784
7699,0.46922412514686584
7749,0.47082626819610596
7799,0.4689357876777649
7849,0.467043399810791
7899,0.4780122637748718
7949,0.4798225164413452
7999,0.4670408368110657
8049,0.46588313579559326
8099,0.4583224952220917
8149,0.46367397904396057
8199,0.46118515729904175
8249,0.45874127745628357
8299,0.47089868783950806
8349,0.4588109850883484
8399,0.46758246421813965
8449,0.4574931263923645
8499,0.4532897472381592
8549,0.45492082834243774
8599,0.4615010917186737
8649,0.4620252251625061
8699,0.46217167377471924
8749,0.45955371856689453
8799,0.4582069516181946
8849,0.46524327993392944
8899,0.458296000957489
8949,0.46144604682922363
8999,0.4583069682121277
9049,0.45215386152267456
9099,0.4530992805957794
9149,0.45637941360473633
9199,0.4408891797065735
9249,0.4526500105857849
9299,0.4555950164794922
9349,0.44932231307029724
9399,0.4530966877937317
9449,0.45300742983818054
9499,0.4634115993976593
9549,0.46586841344833374
9599,0.44660255312919617
9649,0.4491800367832184
9699,0.44526490569114685
9749,0.45734530687332153
