step,kNN_accuracy
1949,45.345462799072266
3899,51.30487060546875
5849,55.024497985839844
7799,58.44415283203125
9749,61.29386901855469
11699,63.243675231933594
13649,64.95350646972656
15599,66.49334716796875
17549,67.76322174072266
19499,68.10318756103516
