step,kNN_accuracy
1949,36.89630889892578
3899,38.16618347167969
5849,42.58574295043945
7799,43.83561706542969
9749,44.0955924987793
11699,46.765323638916016
13649,46.685333251953125
15599,48.66513442993164
17549,49.345062255859375
19499,50.114990234375
