step,kNN_accuracy
974,33.46665192
1949,31.50684738
2924,30.02699661
3899,32.64673615
4874,34.26657486
5849,33.04669571
6824,34.2465744
7799,34.9065094
8774,35.88640976
9749,36.5263443
