step,kNN_accuracy
1949,28.23717498779297
3899,34.31657028198242
5849,42.205780029296875
7799,48.78512191772461
9749,52.73472595214844
11699,55.18448257446289
13649,57.3842658996582
15599,59.06409454345703
17549,60.053993225097656
19499,60.66393280029297
