step,kNN_accuracy
974,38.7861213684082
1949,46.96530532836914
2924,50.114990234375
3899,52.414756774902344
4874,54.27457046508789
5849,56.8143196105957
6824,59.68403244018555
7799,61.94380569458008
8774,63.153682708740234
9749,62.76372146606445
