step,Cov_batch_ik_01_emb
49,0.2120743840932846
99,0.22481189668178558
149,0.6297910809516907
199,0.5990476012229919
249,0.3074694275856018
299,0.6223770380020142
349,0.3471010625362396
399,0.4114263653755188
449,0.3777223229408264
499,0.3419143855571747
549,0.4047394096851349
599,0.30194348096847534
649,0.281819224357605
699,0.29954588413238525
749,0.26291388273239136
799,0.23492541909217834
849,0.21260127425193787
899,0.22461895644664764
949,0.16572268307209015
999,0.15054497122764587
1049,0.1334490031003952
1099,0.10902799665927887
1149,0.10545124113559723
1199,0.11299630999565125
1249,0.07459137588739395
1299,0.07963868230581284
1349,0.0723358690738678
1399,0.05615582317113876
1449,0.05087539553642273
1499,0.04442146420478821
1549,0.04555531591176987
1599,0.03672526776790619
1649,0.0363173671066761
1699,0.03199852630496025
1749,0.029186712577939034
1799,0.02639550343155861
1849,0.02401934750378132
1899,0.019613908603787422
1949,0.017843041568994522
1999,0.01611417904496193
2049,0.013677554205060005
2099,0.013860088773071766
2149,0.012802725657820702
2199,0.011702368967235088
2249,0.009590912610292435
2299,0.008541155606508255
2349,0.00909678265452385
2399,0.007262350991368294
2449,0.006746186409145594
2499,0.005642395466566086
2549,0.0054002683609724045
2599,0.005108281038701534
2649,0.004898738581687212
2699,0.004167675971984863
2749,0.003856274764984846
2799,0.0036534364335238934
2849,0.0027114110998809338
2899,0.0024113471154123545
2949,0.0023810816928744316
2999,0.0022344309836626053
3049,0.0018969986122101545
3099,0.0018407999305054545
3149,0.0017616386758163571
3199,0.001478824531659484
3249,0.00146202789619565
3299,0.0011901333928108215
3349,0.0010910299606621265
3399,0.0009725731797516346
3449,0.0008974320371635258
3499,0.0008731449488550425
3549,0.0007542050443589687
3599,0.0007442216738127172
3649,0.0006572745041921735
3699,0.0006194709567353129
3749,0.0005893296329304576
3799,0.0005007394356653094
3849,0.0004900036146864295
3899,0.00047115085180848837
3949,0.00036802300019189715
3999,0.0003946733777411282
4049,0.0003382693394087255
4099,0.0003687116550281644
4149,0.0003333797212690115
4199,0.00029777668532915413
4249,0.00024491100339218974
4299,0.00024559866869822145
4349,0.0001923243689816445
4399,0.00019830942619591951
4449,0.00018195084703620523
4499,0.00016944162780418992
4549,0.00016913657600525767
4599,0.0001547755382489413
4649,0.00014808797277510166
4699,0.00014652237587142736
4749,0.0001259072741959244
4799,0.00011592637019930407
4849,0.00010462607315275818
4899,0.00010142203245777637
4949,9.52926857280545e-05
4999,8.76197445904836e-05
5049,8.273639832623303e-05
5099,8.03146613179706e-05
5149,8.147305925376713e-05
5199,6.600235064979643e-05
5249,7.201681728474796e-05
5299,6.363594729918987e-05
5349,5.8814774092752486e-05
5399,5.4596825066255406e-05
5449,5.485634756041691e-05
5499,4.784136399393901e-05
5549,4.834502033190802e-05
5599,4.5794397010467947e-05
5649,4.316085687605664e-05
5699,3.8280450098682195e-05
5749,3.514922354952432e-05
5799,3.568403553799726e-05
5849,3.3934808016056195e-05
5899,3.227968045393936e-05
5949,3.0768213036935776e-05
5999,2.913707612606231e-05
6049,2.6979261747328565e-05
6099,2.7320262233843096e-05
6149,2.691182635317091e-05
6199,2.3482516553485766e-05
6249,2.4940496587078087e-05
6299,2.3220138245960698e-05
6349,2.2718966647516936e-05
6399,2.2039428586140275e-05
6449,2.1426523744594306e-05
6499,1.854665606515482e-05
6549,1.8638729670783505e-05
6599,1.9124272512272e-05
6649,1.7834634491009638e-05
6699,1.862675344455056e-05
6749,1.6241687262663618e-05
6799,1.4986480891820975e-05
6849,1.5927982531138696e-05
6899,1.5969431842677295e-05
6949,1.5828822142793797e-05
6999,1.4277827176556457e-05
7049,1.449255069019273e-05
7099,1.340676681138575e-05
7149,1.3482898793881759e-05
7199,1.2458096534828655e-05
7249,1.2707713722193148e-05
7299,1.2021368092973717e-05
7349,1.1179294233443215e-05
7399,1.1096810339950025e-05
7449,1.1094692126789596e-05
7499,1.012974462355487e-05
7549,1.0760042641777545e-05
7599,1.026670270221075e-05
7649,1.0739134268078487e-05
7699,1.1400294170016423e-05
7749,9.611504538042936e-06
7799,9.68933181866305e-06
7849,9.731726095196791e-06
7899,9.243362001143396e-06
7949,9.236226105713286e-06
7999,9.293838957091793e-06
8049,8.923236237023957e-06
8099,8.68802635523025e-06
8149,8.473505658912472e-06
8199,8.337734470842406e-06
8249,8.830921615299303e-06
8299,8.291003723570611e-06
8349,8.6728678070358e-06
8399,7.926810212666169e-06
8449,7.761587767163292e-06
8499,8.051027180044912e-06
8549,8.375781362701673e-06
8599,7.834039934095927e-06
8649,7.895557246229146e-06
8699,7.468184321623994e-06
8749,7.531260962423403e-06
8799,7.746989467705134e-06
8849,7.078337148413993e-06
8899,7.900174750830047e-06
8949,7.4403533290023915e-06
8999,8.053972123889253e-06
9049,7.289834684343077e-06
9099,7.839424142730422e-06
9149,7.405271844618255e-06
9199,7.178234227467328e-06
9249,7.486864433303708e-06
9299,7.886266757850535e-06
9349,7.318910775211407e-06
9399,7.604614438605495e-06
9449,7.3533901741029695e-06
9499,7.573949460493168e-06
9549,7.162032943597296e-06
9599,7.183366051322082e-06
9649,7.744510185148101e-06
9699,7.472016932297265e-06
9749,7.657010428374633e-06
