step,std_view_emb
49,0.7304770946502686
99,0.6860874891281128
149,0.6490747928619385
199,0.5910971164703369
249,0.5735088586807251
299,0.5186805725097656
349,0.5302582383155823
399,0.4922579228878021
449,0.4853482246398926
499,0.4599449038505554
549,0.4262538552284241
599,0.4255508780479431
649,0.4070318341255188
699,0.38759830594062805
749,0.37955442070961
799,0.35821107029914856
849,0.3485143184661865
899,0.3282809853553772
949,0.32361188530921936
999,0.3187829852104187
1049,0.2989257574081421
1099,0.2950771749019623
1149,0.28226274251937866
1199,0.2708676755428314
1249,0.2818604111671448
1299,0.2545219361782074
1349,0.24951672554016113
1399,0.2532508373260498
1449,0.24003159999847412
1499,0.23576782643795013
1549,0.22181932628154755
1599,0.21824368834495544
1649,0.19922643899917603
1699,0.20117025077342987
1749,0.19826482236385345
1799,0.1899949014186859
1849,0.19189704954624176
1899,0.1803998351097107
1949,0.17104314267635345
1999,0.1751061975955963
2049,0.1627248227596283
2099,0.15560683608055115
2149,0.14950749278068542
2199,0.1490529179573059
2249,0.14707936346530914
2299,0.14637985825538635
2349,0.13423922657966614
2399,0.13417194783687592
2449,0.1305428445339203
2499,0.12549543380737305
2549,0.12746556103229523
2599,0.12158845365047455
2649,0.11595401912927628
2699,0.11534495651721954
2749,0.10951521247625351
2799,0.10364265739917755
2849,0.10682633519172668
2899,0.1056908518075943
2949,0.09783339500427246
2999,0.09848879277706146
3049,0.09506738930940628
3099,0.0910399854183197
3149,0.08715516328811646
3199,0.08805853128433228
3249,0.085135817527771
3299,0.08520608395338058
3349,0.08230219781398773
3399,0.08037344366312027
3449,0.07609783858060837
3499,0.0784289538860321
3549,0.07340893149375916
3599,0.0720352977514267
3649,0.06972522288560867
3699,0.06881801038980484
3749,0.06722483038902283
3799,0.06501683592796326
3849,0.06208708509802818
3899,0.06255043298006058
3949,0.06434032320976257
3999,0.058488503098487854
4049,0.059764254838228226
4099,0.05504942685365677
4149,0.054892271757125854
4199,0.056306734681129456
4249,0.05587302893400192
4299,0.05314213037490845
4349,0.05467362329363823
4399,0.05220385640859604
4449,0.05101612210273743
4499,0.04894179850816727
4549,0.045656464993953705
4599,0.047407329082489014
4649,0.04474949091672897
4699,0.046600617468357086
4749,0.04617597162723541
4799,0.04406190663576126
4849,0.04395239055156708
4899,0.04315608739852905
4949,0.04200055077672005
4999,0.040876589715480804
5049,0.041157305240631104
5099,0.03999267518520355
5149,0.039135247468948364
5199,0.039082467555999756
5249,0.03839905187487602
5299,0.03852446749806404
5349,0.03780394792556763
5399,0.03781576454639435
5449,0.03538263961672783
5499,0.037130244076251984
5549,0.03500976413488388
5599,0.034585364162921906
5649,0.03448887914419174
5699,0.03452732041478157
5749,0.03391581028699875
5799,0.032860592007637024
5849,0.03231792151927948
5899,0.03320790082216263
5949,0.031761445105075836
5999,0.031874753534793854
6049,0.03153936564922333
6099,0.031217098236083984
6149,0.029524805024266243
6199,0.029654843732714653
6249,0.02964036352932453
6299,0.028762441128492355
6349,0.02924845926463604
6399,0.02846047654747963
6449,0.02787766046822071
6499,0.028634699061512947
6549,0.028455588966608047
6599,0.02780257537961006
6649,0.027733294293284416
6699,0.026726366952061653
6749,0.0271640382707119
6799,0.0274143498390913
6849,0.026432640850543976
6899,0.025632275268435478
6949,0.02537003718316555
6999,0.025214295834302902
7049,0.025143133476376534
7099,0.025377832353115082
7149,0.025104349479079247
7199,0.025509893894195557
7249,0.024133220314979553
7299,0.024122409522533417
7349,0.024591704830527306
7399,0.024039924144744873
7449,0.024882037192583084
7499,0.02469559572637081
7549,0.023967362940311432
7599,0.02396121621131897
7649,0.022466551512479782
7699,0.021670633926987648
7749,0.022815335541963577
7799,0.022508583962917328
7849,0.02237243950366974
7899,0.02312219701707363
7949,0.021510276943445206
7999,0.021971438080072403
8049,0.02178616262972355
8099,0.021874072030186653
8149,0.02176649495959282
8199,0.02245764061808586
8249,0.021514594554901123
8299,0.02184019237756729
8349,0.021503109484910965
8399,0.022177163511514664
8449,0.021212711930274963
8499,0.02207629382610321
8549,0.021015238016843796
8599,0.02108052372932434
8649,0.020877119153738022
8699,0.021645154803991318
8749,0.02107422798871994
8799,0.020936455577611923
8849,0.02136145532131195
8899,0.020906222984194756
8949,0.021379785612225533
8999,0.020088547840714455
9049,0.021143130958080292
9099,0.02043125219643116
9149,0.02131388522684574
9199,0.021388303488492966
9249,0.021316707134246826
9299,0.02022003009915352
9349,0.02044076658785343
9399,0.020737208425998688
9449,0.020700763911008835
9499,0.02064940519630909
9549,0.020697899162769318
9599,0.02091861143708229
9649,0.02027866244316101
9699,0.021181616932153702
9749,0.020615309476852417
