step,kNN_accuracy
974,39.7960205078125
1949,46.34536361694336
2924,53.114688873291016
3899,56.894309997558594
4874,60.543949127197266
5849,64.33356475830078
6824,66.8033218383789
7799,68.9531021118164
8774,70.32296752929688
9749,70.44295501708984
