step,kNN_accuracy
1949,43.315670013427734
3899,47.305267333984375
5849,50.59493637084961
7799,51.29486846923828
9749,53.114688873291016
11699,52.93470764160156
13649,55.154483795166016
15599,54.384559631347656
17549,56.44435119628906
19499,56.384361267089844
