step,train_loss
49,23.58478546142578
99,22.912494659423828
149,22.963972091674805
199,22.960350036621094
249,22.85908317565918
299,22.81963539123535
349,22.825401306152344
399,22.76609992980957
449,22.693740844726562
499,22.780628204345703
549,22.783246994018555
599,22.669591903686523
649,22.655948638916016
699,22.61273956298828
749,22.665376663208008
799,22.615270614624023
849,22.546607971191406
899,22.594409942626953
949,22.52126121520996
999,22.553163528442383
1049,22.509693145751953
1099,22.456655502319336
1149,22.527679443359375
1199,22.49452018737793
1249,22.40601921081543
1299,22.364055633544922
1349,22.37310028076172
1399,22.38913345336914
1449,22.299020767211914
1499,22.342832565307617
1549,22.326330184936523
1599,22.276235580444336
1649,22.24285888671875
1699,22.200260162353516
1749,22.188751220703125
1799,22.208219528198242
1849,22.19312286376953
1899,22.275970458984375
1949,22.161550521850586
1999,22.21390151977539
2049,22.16120719909668
2099,22.16016960144043
2149,22.237642288208008
2199,22.095638275146484
2249,22.163169860839844
2299,22.08635711669922
2349,22.037673950195312
2399,22.125608444213867
2449,22.06117057800293
2499,22.060020446777344
2549,22.142154693603516
2599,21.997756958007812
2649,22.01504898071289
2699,22.00080680847168
2749,21.89456558227539
2799,21.832218170166016
2849,21.78728485107422
2899,21.851022720336914
2949,21.796804428100586
2999,21.78396987915039
3049,21.75507354736328
3099,21.65381622314453
3149,21.7204532623291
3199,21.556602478027344
3249,21.556869506835938
3299,21.56574249267578
3349,21.627552032470703
3399,21.482439041137695
3449,21.518157958984375
3499,21.610414505004883
3549,21.485614776611328
3599,21.400531768798828
3649,21.466819763183594
3699,21.45488739013672
3749,21.330921173095703
3799,21.324710845947266
3849,21.269954681396484
3899,21.24955177307129
3949,21.27181053161621
3999,21.195404052734375
4049,21.11293601989746
4099,21.12792205810547
4149,21.012514114379883
4199,21.050195693969727
4249,21.01158332824707
4299,20.907363891601562
4349,20.843708038330078
4399,20.79243278503418
4449,20.823562622070312
4499,20.677858352661133
4549,20.720382690429688
4599,20.62133026123047
4649,20.772775650024414
4699,20.62600326538086
4749,20.65874671936035
4799,20.668701171875
4849,20.476518630981445
4899,20.538393020629883
4949,20.48139190673828
4999,20.634124755859375
5049,20.45383071899414
5099,20.480703353881836
5149,20.38283348083496
5199,20.472715377807617
5249,20.369274139404297
5299,20.244632720947266
5349,20.232894897460938
5399,20.131376266479492
5449,20.234962463378906
5499,20.17727279663086
5549,20.093006134033203
5599,20.23122215270996
5649,20.145044326782227
5699,20.206798553466797
5749,20.100862503051758
5799,20.155832290649414
5849,20.00472640991211
5899,20.19611930847168
5949,19.99852180480957
5999,20.089336395263672
6049,20.024900436401367
6099,19.948974609375
6149,19.96836280822754
6199,19.949329376220703
6249,19.996789932250977
6299,19.963834762573242
6349,19.908687591552734
6399,19.98797035217285
6449,19.885704040527344
6499,19.875890731811523
6549,19.91560935974121
6599,19.822288513183594
6649,19.852930068969727
6699,19.93162727355957
6749,19.756820678710938
6799,19.72149658203125
6849,19.836505889892578
6899,19.670650482177734
6949,19.86498260498047
6999,19.74567413330078
7049,19.73398780822754
7099,19.692583084106445
7149,19.54433822631836
7199,19.770193099975586
7249,19.812753677368164
7299,19.700592041015625
7349,19.56388282775879
7399,19.56433868408203
7449,19.70168113708496
7499,19.636119842529297
7549,19.745563507080078
7599,19.59661865234375
7649,19.65493392944336
7699,19.574722290039062
7749,19.477283477783203
7799,19.59103775024414
7849,19.59105110168457
7899,19.464496612548828
7949,19.53676414489746
7999,19.567035675048828
8049,19.53092384338379
8099,19.4622745513916
8149,19.472068786621094
8199,19.508647918701172
8249,19.528642654418945
8299,19.454898834228516
8349,19.476980209350586
8399,19.50362205505371
8449,19.442373275756836
8499,19.326099395751953
8549,19.33856773376465
8599,19.3890438079834
8649,19.501192092895508
8699,19.340972900390625
8749,19.412574768066406
8799,19.29716682434082
8849,19.297279357910156
8899,19.19365119934082
8949,19.286468505859375
8999,19.461755752563477
9049,19.421892166137695
9099,19.271879196166992
9149,19.39834213256836
9199,19.421039581298828
9249,19.23338508605957
9299,19.331748962402344
9349,19.338884353637695
9399,19.240123748779297
9449,19.333133697509766
9499,19.163970947265625
9549,19.243968963623047
9599,19.32524871826172
9649,19.346141815185547
9699,19.327369689941406
9749,19.213727951049805
9799,19.121501922607422
9849,19.179990768432617
9899,19.264240264892578
9949,19.223247528076172
9999,19.26108741760254
10049,19.105241775512695
10099,19.127727508544922
10149,19.04664421081543
10199,19.121152877807617
10249,19.11757469177246
10299,19.11307144165039
10349,19.21710205078125
10399,19.095653533935547
10449,19.017375946044922
10499,19.12706756591797
10549,18.985889434814453
10599,19.07961082458496
10649,19.049121856689453
10699,19.10204315185547
10749,18.965816497802734
10799,19.048233032226562
10849,19.02134132385254
10899,19.123027801513672
10949,19.05790138244629
10999,19.0406551361084
11049,18.930072784423828
11099,18.97230339050293
11149,18.9881591796875
11199,19.082870483398438
11249,18.868804931640625
11299,18.953060150146484
11349,18.829120635986328
11399,19.05190086364746
11449,18.990488052368164
11499,18.937705993652344
