step,Cov_batch_ik_01
49,0.04546404629945755
99,0.2433699369430542
149,0.1339181363582611
199,0.054236553609371185
249,0.009700372815132141
299,0.10496874898672104
349,0.0019021612824872136
399,0.002620001556351781
449,0.022721750661730766
499,0.0024254443123936653
549,0.015917252749204636
599,0.016581576317548752
649,0.05862870812416077
699,0.07016861438751221
749,0.1714911162853241
799,0.0617949515581131
849,0.08125195652246475
899,0.04150192067027092
949,0.18760578334331512
999,0.17384834587574005
1049,0.0643521398305893
1099,0.16403037309646606
1149,0.03269634768366814
1199,0.057153381407260895
1249,0.15706157684326172
1299,0.04276615381240845
1349,0.01993577554821968
1399,0.04594395309686661
1449,0.11648629605770111
1499,0.11398255825042725
1549,0.03631184250116348
1599,0.09135536104440689
1649,0.012489872053265572
1699,0.016082443296909332
1749,0.055167682468891144
1799,0.04948882758617401
1849,0.014710785821080208
1899,0.012066487222909927
1949,0.048152804374694824
1999,0.03358171135187149
2049,0.058467838913202286
2099,0.04921102523803711
2149,0.030011603608727455
2199,0.01915781944990158
2249,0.019601911306381226
2299,0.02864924632012844
2349,0.03161672502756119
2399,0.01121414266526699
2449,0.025075696408748627
2499,0.0186656191945076
2549,0.021169915795326233
2599,0.02534700557589531
2649,0.01919255405664444
2699,0.02841009944677353
2749,0.017150258645415306
2799,0.011115333996713161
2849,0.02150079980492592
2899,0.010763523168861866
2949,0.008740625344216824
2999,0.0044245668686926365
3049,0.01901090517640114
3099,0.00811547040939331
3149,0.01478547789156437
3199,0.008644094690680504
3249,0.008774320594966412
3299,0.012054556980729103
3349,0.010899187996983528
3399,0.010714217089116573
3449,0.004313643556088209
3499,0.004043202381581068
3549,0.005092686973512173
3599,0.004806356504559517
3649,0.004795778542757034
3699,0.0014812685549259186
3749,0.003153954166918993
3799,0.007056244183331728
3849,0.0017641293816268444
3899,0.0011122873984277248
3949,0.0017916396027430892
3999,0.0029172194190323353
4049,0.00259957741945982
4099,0.0017980403499677777
4149,0.004500301089137793
4199,0.002356187906116247
4249,0.0048385621048510075
4299,0.002214395673945546
4349,0.003612363710999489
4399,0.0029491097666323185
4449,0.0006768960156477988
4499,0.0031581157818436623
4549,0.001894019078463316
4599,0.00043199840001761913
4649,0.0016539886128157377
4699,0.002298469189554453
4749,0.002008027397096157
4799,0.0023302349727600813
4849,0.0017907866276800632
4899,0.00150964071508497
4949,0.001745266024954617
4999,0.0017576809041202068
5049,0.0009119177702814341
5099,0.0013063602382317185
5149,0.000979374861344695
5199,0.0009012307273223996
5249,0.0011895380448549986
5299,0.0010467064566910267
5349,0.0010093266610056162
5399,0.0007634999928995967
5449,0.0005567320622503757
5499,0.0006805957527831197
5549,0.0007868463872000575
5599,0.001181169063784182
5649,0.0005816569901071489
5699,0.0004775286070071161
5749,0.00041612741188146174
5799,0.0003474768018350005
5849,0.00038004497764632106
5899,0.00040160008938983083
5949,0.0001390224788337946
5999,0.00039483525324612856
6049,0.0007086470141075552
6099,0.00042268267134204507
6149,0.0004068264097440988
6199,0.0005013277987018228
6249,0.0003567065577954054
6299,0.00046094023855403066
6349,9.959393355529755e-05
6399,0.0002974877133965492
6449,0.0004653871583286673
6499,0.0004639316466636956
6549,0.00046637599007226527
6599,0.00027171254623681307
6649,0.0001552010071463883
6699,0.00037858530413359404
6749,0.00011994095984846354
6799,0.00027116009732708335
6849,0.00012951827375218272
6899,0.0002890414325520396
6949,0.00017939216922968626
6999,0.0002580219879746437
7049,0.0001645761076360941
7099,0.00020038572256453335
7149,0.00019622966647148132
7199,0.00023618809063918889
7249,0.0001844446233008057
7299,0.00018652579456102103
7349,0.00010404278145870194
7399,0.00019937308388762176
7449,0.00011339798220433295
7499,0.00012963898188900203
7549,0.00010663921420928091
7599,7.562109385617077e-05
7649,9.362203854834661e-05
7699,8.868654549587518e-05
7749,0.00012126028013881296
7799,0.00011558383994270116
7849,0.00013300857972353697
7899,7.239667320391163e-05
7949,8.98933139978908e-05
7999,9.324120037490502e-05
8049,7.232421194203198e-05
8099,6.959053280297667e-05
8149,8.396219345740974e-05
8199,0.00010265925811836496
8249,6.0957918321946636e-05
8299,8.513244392815977e-05
8349,7.692276267334819e-05
8399,7.629547326359898e-05
